  code       ,rgb             ,hex    ,name              
  17-4336 TCX,"rgb(0,132,189)  ",#0084BD,Blithe            
  17-4435 TCX,"rgb(0,140,193)  ",#008CC1,Malibu Blue       
  18-6030 TCX,"rgb(0,120,68)   ",#007844,Jolly Green       
  18-5624 TCX,"rgb(0,110,91)   ",#006E5B,Shady Glade       
  18-4936 TCX,"rgb(0,109,112)  ",#006D70,Fanfare           
  18-4630 TCX,"rgb(0,107,126)  ",#006B7E,Tahitian Tide     
  18-4538 TCX,"rgb(0,120,167)  ",#0078A7,Hawaiian Surf     
  19-6026 TCX,"rgb(18,103,74)  ",#12674A,Verdant Green     
  18-5633 TCX,"rgb(0,117,88)   ",#007558,Bosphorus         
  18-5020 TCX,"rgb(0,115,108)  ",#00736C,Parasailing       
  18-4528 TCX,"rgb(0,117,143)  ",#00758F,Mosaic Blue       
  17-6153 TCX,"rgb(0,140,69)   ",#008C45,Fern Green        
  18-5841 TCX,"rgb(0,125,96)   ",#007D60,Pepper Green      
  17-5528 TCX,"rgb(0,125,105)  ",#007D69,Greenlake         
  17-5024 TCX,"rgb(0,127,124)  ",#007F7C,Teal Blue         
  18-5128 TCX,"rgb(0,124,122)  ",#007C7A,Blue Grass        
  18-4733 TCX,"rgb(0,122,142)  ",#007A8E,Enamel Blue       
  18-4525 TCX,"rgb(0,129,157)  ",#00819D,Caribbean Sea     
  17-5734 TCX,"rgb(0,132,107)  ",#00846B,Viridis           
  18-5642 TCX,"rgb(0,135,99)   ",#008763,Golf Green        
  17-5029 TCX,"rgb(0,131,129)  ",#008381,Deep Peacock Blue 
  17-5430 TCX,"rgb(0,135,120)  ",#008778,Alhambra          
  17-5025 TCX,"rgb(0,133,131)  ",#008583,Navigate          
  17-5034 TCX,"rgb(0,134,132)  ",#008684,Lapis             
  18-4930 TCX,"rgb(0,135,134)  ",#008786,Tropical Green    
  18-4735 TCX,"rgb(0,132,145)  ",#008491,Tile Blue         
  17-4728 TCX,"rgb(0,133,156)  ",#00859C,Algiers Blue      
  17-4730 TCX,"rgb(0,132,159)  ",#00849F,Caneel Bay        
  17-4735 TCX,"rgb(0,135,153)  ",#008799,Capri Breeze      
  17-4928 TCX,"rgb(0,140,150)  ",#008C96,Lake Blue         
  17-4530 TCX,"rgb(0,132,161)  ",#0084A1,Barrier Reef      
  17-4432 TCX,"rgb(0,136,176)  ",#0088B0,Vivid Blue        
  17-4440 TCX,"rgb(0,135,182)  ",#0087B6,Blue Danube       
  17-5735 TCX,"rgb(0,140,105)  ",#008C69,Parakeet          
  17-5330 TCX,"rgb(0,142,128)  ",#008E80,Dynasty Green     
  17-5633 TCX,"rgb(0,146,118)  ",#009276,Deep Green        
  17-5130 TCX,"rgb(0,146,136)  ",#009288,Columbia          
  15-5534 TCX,"rgb(0,155,92)   ",#009B5C,Bright Green      
  16-5938 TCX,"rgb(0,161,112)  ",#00A170,Mint              
  17-5936 TCX,"rgb(0,155,117)  ",#009B75,Simply Green      
  17-5937 TCX,"rgb(0,158,109)  ",#009E6D,Deep Mint         
  17-5638 TCX,"rgb(0,158,130)  ",#009E82,Vivid Green       
  17-5335 TCX,"rgb(0,155,140)  ",#009B8C,Spectra Green     
  17-5126 TCX,"rgb(0,148,153)  ",#009499,Viridian Green    
  16-5942 TCX,"rgb(0,167,118)  ",#00A776,Blarney           
  16-5431 TCX,"rgb(0,167,139)  ",#00A78B,Peacock Green     
  16-5533 TCX,"rgb(0,162,138)  ",#00A28A,Arcadia           
  16-4834 TCX,"rgb(0,157,174)  ",#009DAE,Bluebird          
  16-4728 TCX,"rgb(0,160,176)  ",#00A0B0,Peacock Blue      
  16-5127 TCX,"rgb(0,170,169)  ",#00AAA9,Ceramic           
  16-4535 TCX,"rgb(0,177,210)  ",#00B1D2,Blue Atoll        
  16-5427 TCX,"rgb(0,170,146)  ",#00AA92,Billiard          
  15-5425 TCX,"rgb(0,175,159)  ",#00AF9F,Atlantis          
  16-5425 TCX,"rgb(0,175,157)  ",#00AF9D,Pool Green        
  16-4725 TCX,"rgb(0,171,192)  ",#00ABC0,Scuba Blue        
  16-6340 TCX,"rgb(57,168,69)  ",#39A845,Classic Green     
  15-5728 TCX,"rgb(0,182,148)  ",#00B694,Mint Leaf         
  15-5421 TCX,"rgb(0,184,159)  ",#00B89F,Aqua Green        
  16-5930 TCX,"rgb(58,162,120) ",#3AA278,Ming Green        
  16-4530 TCX,"rgb(60,173,212) ",#3CADD4,Aquarius          
  16-6444 TCX,"rgb(77,181,96)  ",#4DB560,Poison Green      
  15-6340 TCX,"rgb(69,190,118) ",#45BE76,Irish Green       
  19-4011 TCX,"rgb(40,43,52)   ",#282B34,Salute            
  19-4020 TCX,"rgb(38,43,55)   ",#262B37,Dark Sapphire     
  19-3831 TCX,"rgb(39,41,61)   ",#27293D,Maritime Blue     
  18-3963 TCX,"rgb(61,60,124)  ",#3D3C7C,Spectrum Blue     
  19-3847 TCX,"rgb(68,55,125)  ",#44377D,Deep Blue         
  19-3955 TCX,"rgb(61,66,139)  ",#3D428B,Royal Blue        
  19-3923 TCX,"rgb(40,45,60)   ",#282D3C,Navy Blazer       
  19-4012 TCX,"rgb(39,47,56)   ",#272F38,Carbon            
  19-3940 TCX,"rgb(38,48,86)   ",#263056,Blue Depths       
  19-3953 TCX,"rgb(37,54,104)  ",#253668,Sodalite Blue     
  19-4029 TCX,"rgb(34,58,94)   ",#223A5E,Navy Peony        
  19-4027 TCX,"rgb(35,54,88)   ",#233658,Estate Blue       
  19-3964 TCX,"rgb(39,67,116)  ",#274374,Blue Quartz       
  19-5320 TCX,"rgb(32,59,61)   ",#203B3D,Ponderosa Pine    
  19-4326 TCX,"rgb(32,62,74)   ",#203E4A,Reflecting Pond   
  19-5030 TCX,"rgb(37,68,69)   ",#254445,Sea Moss          
  19-4324 TCX,"rgb(31,73,91)   ",#1F495B,Legion Blue       
  19-4125 TCX,"rgb(39,67,87)   ",#274357,Majolica Blue     
  19-4526 TCX,"rgb(27,83,102)  ",#1B5366,Blue Coral        
  19-4916 TCX,"rgb(31,89,92)   ",#1F595C,Pacific           
  18-5315 TCX,"rgb(37,89,88)   ",#255958,Bayberry          
  18-4225 TCX,"rgb(31,102,128) ",#1F6680,Saxony Blue       
  18-4334 TCX,"rgb(20,120,167) ",#1478A7,Mediterranian Blue
  18-6024 TCX,"rgb(31,115,73)  ",#1F7349,Amazon            
  18-5620 TCX,"rgb(34,108,99)  ",#226C63,Ivy               
  18-5121 TCX,"rgb(32,112,111) ",#20706F,Bayou             
  17-4427 TCX,"rgb(21,126,160) ",#157EA0,Bluejay           
  17-5421 TCX,"rgb(16,135,128) ",#108780,Porcelain Green   
  17-4724 TCX,"rgb(26,127,142) ",#1A7F8E,Pagoda Blue       
  17-0145 TCX,"rgb(68,136,60)  ",#44883C,Online Lime       
  15-4722 TCX,"rgb(68,187,202) ",#44BBCA,Capri             
  19-1018 TCX,"rgb(52,41,42)   ",#34292A,Ganache           
  19-3713 TCX,"rgb(44,42,51)   ",#2C2A33,Deep Well         
  19-3924 TCX,"rgb(42,42,53)   ",#2A2A35,Night Sky         
  19-3815 TCX,"rgb(42,41,62)   ",#2A293E,Evening Blue      
  19-3850 TCX,"rgb(77,68,138)  ",#4D448A,Liberty           
  19-0303 TCX,"rgb(45,44,47)   ",#2D2C2F,Jet Black         
  19-4005 TCX,"rgb(43,44,48)   ",#2B2C30,Stretch Limo      
  19-4203 TCX,"rgb(47,45,48)   ",#2F2D30,Moonless Night    
  19-3920 TCX,"rgb(43,46,67)   ",#2B2E43,Peacoat           
  19-3933 TCX,"rgb(41,48,78)   ",#29304E,Medieval Blue     
  19-4010 TCX,"rgb(44,49,61)   ",#2C313D,Total Eclipse     
  19-3939 TCX,"rgb(45,51,89)   ",#2D3359,Blueprint         
  19-4013 TCX,"rgb(46,47,54)   ",#2E2F36,Dark Navy         
  19-4218 TCX,"rgb(45,48,54)   ",#2D3036,Vulcan            
  19-4021 TCX,"rgb(44,51,62)   ",#2C333E,Blueberry         
  19-4122 TCX,"rgb(41,59,77)   ",#293B4D,Moonlit Ocean     
  19-5212 TCX,"rgb(48,61,60)   ",#303D3C,Darkest Spruce    
  19-4028 TCX,"rgb(47,62,85)   ",#2F3E55,Insignia Blue     
  19-4121 TCX,"rgb(44,64,83)   ",#2C4053,Blue Wing Teal    
  19-3938 TCX,"rgb(49,61,100)  ",#313D64,Twilight Blue     
  19-4906 TCX,"rgb(50,66,65)   ",#324241,Green Gables      
  19-4726 TCX,"rgb(39,78,85)   ",#274E55,Atlantic Deep     
  19-4126 TCX,"rgb(41,73,92)   ",#29495C,Deep Dive         
  19-4055 TCX,"rgb(42,75,124)  ",#2A4B7C,Galaxy Blue       
  18-4039 TCX,"rgb(72,122,183) ",#487AB7,Regatta           
  19-5513 TCX,"rgb(49,79,64)   ",#314F40,Dark Green        
  17-4041 TCX,"rgb(79,132,196) ",#4F84C4,Marina            
  18-5616 TCX,"rgb(50,91,81)   ",#325B51,Posy Green        
  19-4035 TCX,"rgb(48,86,121)  ",#305679,Dark Blue         
  18-4032 TCX,"rgb(38,102,145) ",#266691,Deep Water        
  18-5418 TCX,"rgb(41,103,92)  ",#29675C,Antique Green     
  18-4522 TCX,"rgb(45,100,113) ",#2D6471,Colonial Blue     
  18-4034 TCX,"rgb(48,101,142) ",#30658E,Vallarta Blue     
  18-4232 TCX,"rgb(42,106,139) ",#2A6A8B,Faience           
  18-5115 TCX,"rgb(49,108,107) ",#316C6B,North Sea         
  17-4429 TCX,"rgb(49,131,160) ",#3183A0,Navagio Bay       
  16-5422 TCX,"rgb(48,162,153) ",#30A299,Bright Aqua       
  19-3731 TCX,"rgb(57,40,82)   ",#392852,Parachute Purple  
  19-1103 TCX,"rgb(54,48,49)   ",#363031,Espresso          
  19-1106 TCX,"rgb(57,45,43)   ",#392D2B,Mole'             
  19-1109 TCX,"rgb(56,46,45)   ",#382E2D,Chocolate Torte   
  19-1110 TCX,"rgb(60,45,46)   ",#3C2D2E,Chocolate Plum    
  19-0509 TCX,"rgb(54,54,45)   ",#36362D,Rosin             
  19-4015 TCX,"rgb(50,49,55)   ",#323137,Blue Graphite     
  19-4009 TCX,"rgb(47,52,65)   ",#2F3441,Outer Space       
  19-4022 TCX,"rgb(50,52,65)   ",#323441,Parisian Night    
  19-3925 TCX,"rgb(54,55,86)   ",#363756,Patriot Blue      
  19-3950 TCX,"rgb(56,72,131)  ",#384883,Deep Ultramarine  
  19-4023 TCX,"rgb(54,59,72)   ",#363B48,Blue Nights       
  19-4025 TCX,"rgb(53,58,76)   ",#353A4C,Mood Indigo       
  19-4110 TCX,"rgb(52,65,78)   ",#34414E,Midnight Navy     
  19-4031 TCX,"rgb(53,67,90)   ",#35435A,Sargasso Sea      
  19-0415 TCX,"rgb(57,64,52)   ",#394034,Duffel Bag        
  19-5920 TCX,"rgb(51,77,65)   ",#334D41,Pineneedle        
  19-6110 TCX,"rgb(55,65,58)   ",#37413A,Deep Forest       
  19-4118 TCX,"rgb(53,70,94)   ",#35465E,Dark Denim        
  19-5411 TCX,"rgb(53,80,72)   ",#355048,Trekking Green    
  19-5511 TCX,"rgb(51,87,73)   ",#335749,Hunter Green      
  19-5914 TCX,"rgb(60,78,71)   ",#3C4E47,Jungle Green      
  19-4316 TCX,"rgb(57,80,92)   ",#39505C,Stargazer         
  19-4517 TCX,"rgb(50,87,93)   ",#32575D,Mediterranea      
  19-4820 TCX,"rgb(51,86,94)   ",#33565E,Balsam            
  19-4026 TCX,"rgb(56,76,103)  ",#384C67,Ensign Blue       
  19-4318 TCX,"rgb(58,92,110)  ",#3A5C6E,Mallard Blue      
  19-4037 TCX,"rgb(56,93,141)  ",#385D8D,Bright Cobalt     
  18-0330 TCX,"rgb(78,99,44)   ",#4E632C,Twist of Lime     
  18-4222 TCX,"rgb(53,99,124)  ",#35637C,Bluesteel         
  18-4041 TCX,"rgb(56,97,146)  ",#386192,Star Sapphire     
  18-0135 TCX,"rgb(71,106,48)  ",#476A30,Treetop           
  18-5621 TCX,"rgb(58,114,95)  ",#3A725F,Fir               
  18-5618 TCX,"rgb(54,113,111) ",#36716F,Deep Jungle       
  17-5923 TCX,"rgb(58,121,94)  ",#3A795E,Pine Green        
  17-6229 TCX,"rgb(60,130,78)  ",#3C824E,Medium Green      
  18-6022 TCX,"rgb(55,134,97)  ",#378661,Leprechaun        
  17-4328 TCX,"rgb(54,134,160) ",#3686A0,Blue Moon         
  17-5122 TCX,"rgb(55,145,144) ",#379190,Latigo Bay        
  14-4816 TCX,"rgb(88,201,212) ",#58C9D4,Blue Radiance     
  19-3750 TCX,"rgb(62,40,92)   ",#3E285C,Violet Indigo     
  19-2520 TCX,"rgb(70,38,57)   ",#462639,Potent Purple     
  19-1111 TCX,"rgb(59,48,47)   ",#3B302F,Black Coffee      
  19-3520 TCX,"rgb(63,42,71)   ",#3F2A47,Blackberry Cordial
  19-3628 TCX,"rgb(70,41,90)   ",#46295A,Acai              
  19-3902 TCX,"rgb(58,54,59)   ",#3A363B,Obsidian          
  19-3839 TCX,"rgb(58,57,95)   ",#3A395F,Blue Ribbon       
  19-0508 TCX,"rgb(59,58,54)   ",#3B3A36,Peat              
  19-3927 TCX,"rgb(59,59,72)   ",#3B3B48,Graphite          
  19-3832 TCX,"rgb(64,63,111)  ",#403F6F,Navy Blue         
  19-3842 TCX,"rgb(68,63,111)  ",#443F6F,Deep Wisteria     
  19-0419 TCX,"rgb(65,72,50)   ",#414832,Rifle Green       
  19-0712 TCX,"rgb(64,52,43)   ",#40342B,Demitasse         
  19-3935 TCX,"rgb(64,68,102)  ",#404466,Deep Cobalt       
  19-0840 TCX,"rgb(63,53,47)   ",#3F352F,Delicioso         
  19-1016 TCX,"rgb(67,51,49)   ",#433331,Java              
  19-0315 TCX,"rgb(65,79,60)   ",#414F3C,Black Forest      
  19-4229 TCX,"rgb(62,79,92)   ",#3E4F5C,Orion Blue        
  19-4030 TCX,"rgb(63,82,119)  ",#3F5277,True Navy         
  19-4227 TCX,"rgb(60,88,107)  ",#3C586B,Indian Teal       
  18-4023 TCX,"rgb(59,95,120)  ",#3B5F78,Blue Ashes        
  19-0230 TCX,"rgb(73,94,53)   ",#495E35,Garden Green      
  19-0413 TCX,"rgb(70,72,60)   ",#46483C,Deep Depths       
  18-5718 TCX,"rgb(62,98,87)   ",#3E6257,Smoke Pine        
  18-6330 TCX,"rgb(61,114,69)  ",#3D7245,Juniper           
  17-5722 TCX,"rgb(66,125,109) ",#427D6D,Bottle Green      
  15-6123 TCX,"rgb(96,184,146) ",#60B892,Jade Cream        
  19-2620 TCX,"rgb(71,36,59)   ",#47243B,Winter Bloom      
  19-3519 TCX,"rgb(67,44,71)   ",#432C47,Purple Pennant    
  19-2420 TCX,"rgb(77,35,61)   ",#4D233D,Pickled Beet      
  19-3640 TCX,"rgb(72,45,84)   ",#482D54,Crown Jewel       
  19-3725 TCX,"rgb(65,53,77)   ",#41354D,Purple Velvet     
  19-3728 TCX,"rgb(67,52,85)   ",#433455,Grape             
  19-3722 TCX,"rgb(73,60,98)   ",#493C62,Mulberry Purple   
  19-3947 TCX,"rgb(71,69,122)  ",#47457A,Orient Blue       
  19-0201 TCX,"rgb(67,68,71)   ",#434447,Asphalt           
  19-3930 TCX,"rgb(67,68,82)   ",#434452,Odyssey Gray      
  19-4014 TCX,"rgb(67,72,84)   ",#434854,Ombre Blue        
  19-3926 TCX,"rgb(70,75,101)  ",#464B65,Crown Blue        
  17-3934 TCX,"rgb(110,129,190)",#6E81BE,Persian Jewel     
  19-0323 TCX,"rgb(74,83,53)   ",#4A5335,Chive             
  19-1419 TCX,"rgb(74,52,46)   ",#4A342E,Chicory Coffee    
  19-0307 TCX,"rgb(68,73,64)   ",#444940,Climbing Ivy      
  19-5621 TCX,"rgb(67,84,75)   ",#43544B,Cilantro          
  19-5004 TCX,"rgb(70,78,77)   ",#464E4D,Urban Chic        
  19-4220 TCX,"rgb(70,81,90)   ",#46515A,Dark Slate        
  19-3928 TCX,"rgb(73,81,109)  ",#49516D,Blue Indigo       
  19-4818 TCX,"rgb(64,94,92)   ",#405E5C,Mallard Green     
  18-4018 TCX,"rgb(64,93,115)  ",#405D73,Real Teal         
  18-4718 TCX,"rgb(66,105,114) ",#426972,Hydro             
  18-3928 TCX,"rgb(74,99,141)  ",#4A638D,Dutch Blue        
  18-0125 TCX,"rgb(75,109,65)  ",#4B6D41,Artichoke Green   
  17-6333 TCX,"rgb(72,125,73)  ",#487D49,Mint Green        
  15-4427 TCX,"rgb(76,165,199) ",#4CA5C7,Norse Blue        
  16-5924 TCX,"rgb(79,158,129) ",#4F9E81,Winter Green      
  16-5418 TCX,"rgb(77,158,154) ",#4D9E9A,Lagoon            
  14-6340 TCX,"rgb(109,206,135)",#6DCE87,Spring Bouquet    
  14-6330 TCX,"rgb(107,205,156)",#6BCD9C,Spring Bud        
  15-0545 TCX,"rgb(126,200,69) ",#7EC845,Jasmine Green     
  16-0235 TCX,"rgb(122,171,85) ",#7AAB55,Kiwi              
  19-2118 TCX,"rgb(73,42,52)   ",#492A34,Winetasting       
  19-2524 TCX,"rgb(88,33,71)   ",#582147,Dark Purple       
  19-1317 TCX,"rgb(80,49,48)   ",#503130,Bitter Chocolate  
  19-1627 TCX,"rgb(80,43,51)   ",#502B33,Port Royale       
  19-2816 TCX,"rgb(77,50,70)   ",#4D3246,Blackberry Wine   
  19-3218 TCX,"rgb(81,48,78)   ",#51304E,Plum Purple       
  19-3518 TCX,"rgb(79,45,84)   ",#4F2D54,Grape Royale      
  19-3528 TCX,"rgb(84,44,93)   ",#542C5D,Imperial Purple   
  19-3316 TCX,"rgb(71,52,66)   ",#473442,Plum Perfect      
  19-3632 TCX,"rgb(79,52,102)  ",#4F3466,Petunia           
  19-3638 TCX,"rgb(86,52,116)  ",#563474,Tillandsia Purple 
  19-3737 TCX,"rgb(79,56,114)  ",#4F3872,Heliotrope        
  19-0910 TCX,"rgb(67,57,55)   ",#433937,Mulch             
  19-1619 TCX,"rgb(73,51,56)   ",#493338,Fudge             
  19-3215 TCX,"rgb(76,57,87)   ",#4C3957,Indigo            
  18-3839 TCX,"rgb(90,78,143)  ",#5A4E8F,Purple Corallites 
  19-3619 TCX,"rgb(75,59,79)   ",#4B3B4F,Sweet Grape       
  19-3936 TCX,"rgb(72,74,114)  ",#484A72,Skipper Blue      
  19-3907 TCX,"rgb(72,70,74)   ",#48464A,Forged Iron       
  19-3918 TCX,"rgb(70,68,76)   ",#46444C,Periscope         
  19-0203 TCX,"rgb(73,73,77)   ",#49494D,Gray Pinstripe    
  19-3917 TCX,"rgb(77,75,80)   ",#4D4B50,Blackened Pearl   
  19-3929 TCX,"rgb(74,85,107)  ",#4A556B,Vintage Indigo    
  19-0815 TCX,"rgb(90,70,50)   ",#5A4632,Desert Palm       
  18-0228 TCX,"rgb(89,95,52)   ",#595F34,Pesto             
  18-0322 TCX,"rgb(84,90,62)   ",#545A3E,Cypress           
  18-4028 TCX,"rgb(75,91,110)  ",#4B5B6E,Bering Sea        
  18-3917 TCX,"rgb(77,88,122)  ",#4D587A,Gray Blue         
  18-0317 TCX,"rgb(82,95,72)   ",#525F48,Bronze Green      
  18-5308 TCX,"rgb(72,107,103) ",#486B67,Blue Spruce       
  18-3929 TCX,"rgb(78,100,130) ",#4E6482,Blue Horizon      
  17-4028 TCX,"rgb(76,106,146) ",#4C6A92,Riverside         
  18-0130 TCX,"rgb(83,113,61)  ",#53713D,Cactus            
  18-4320 TCX,"rgb(78,110,129) ",#4E6E81,Aegean Blue       
  18-5610 TCX,"rgb(76,126,134) ",#4C7E86,Brittany Blue     
  17-4033 TCX,"rgb(84,128,172) ",#5480AC,Pacific Coast     
  16-5820 TCX,"rgb(88,159,126) ",#589F7E,Green Spruce      
  16-5412 TCX,"rgb(89,159,153) ",#599F99,Agate Green       
  19-1528 TCX,"rgb(88,43,54)   ",#582B36,Windsor Wine      
  19-1625 TCX,"rgb(81,50,53)   ",#513235,Decadent Chocolate
  19-1718 TCX,"rgb(83,45,59)   ",#532D3B,Fig               
  19-2429 TCX,"rgb(97,34,74)   ",#61224A,Plum Caspia       
  19-2514 TCX,"rgb(83,49,70)   ",#533146,Italian Plum      
  19-3323 TCX,"rgb(80,49,76)   ",#50314C,Deep Purple       
  19-1724 TCX,"rgb(100,36,46)  ",#64242E,Cabernet          
  19-1522 TCX,"rgb(92,41,53)   ",#5C2935,Zinfandel         
  19-1725 TCX,"rgb(92,44,53)   ",#5C2C35,Tawny Port        
  19-2315 TCX,"rgb(90,47,67)   ",#5A2F43,Grape Wine        
  19-3220 TCX,"rgb(90,49,93)   ",#5A315D,Plum              
  19-1624 TCX,"rgb(84,53,59)   ",#54353B,Sassafras         
  19-3642 TCX,"rgb(96,63,131)  ",#603F83,Royal Purple      
  19-1218 TCX,"rgb(84,57,45)   ",#54392D,Potting Soil      
  19-1432 TCX,"rgb(86,53,45)   ",#56352D,Chocolate Fondant 
  19-1321 TCX,"rgb(88,52,50)   ",#583432,Rum Raisin        
  19-2009 TCX,"rgb(85,59,80)   ",#553B50,Hortensia         
  19-3714 TCX,"rgb(80,59,83)   ",#503B53,Navy Cosmos       
  19-3514 TCX,"rgb(89,55,97)   ",#593761,Majesty           
  19-3730 TCX,"rgb(84,66,117)  ",#544275,Gentian Violet    
  19-1215 TCX,"rgb(84,59,53)   ",#543B35,Shaved Chocolate  
  19-1015 TCX,"rgb(79,63,59)   ",#4F3F3B,Bracken           
  19-2814 TCX,"rgb(90,57,91)   ",#5A395B,Wineberry         
  19-3620 TCX,"rgb(86,69,107)  ",#56456B,Purple Reign      
  19-3901 TCX,"rgb(77,75,79)   ",#4D4B4F,Magnet            
  19-3622 TCX,"rgb(90,71,105)  ",#5A4769,Loganberry        
  19-0516 TCX,"rgb(87,77,53)   ",#574D35,Dark Olive        
  19-0515 TCX,"rgb(83,80,64)   ",#535040,Olive Night       
  19-0511 TCX,"rgb(84,81,68)   ",#545144,Grape Leaf        
  19-3900 TCX,"rgb(82,77,80)   ",#524D50,Pavement          
  19-3910 TCX,"rgb(78,80,85)   ",#4E5055,Iron Gate         
  19-4215 TCX,"rgb(78,84,91)   ",#4E545B,Turbulence        
  19-3919 TCX,"rgb(78,83,104)  ",#4E5368,Nightshadow Blue  
  18-0523 TCX,"rgb(91,90,65)   ",#5B5A41,Winter Moss       
  19-0312 TCX,"rgb(85,88,76)   ",#55584C,Beetle            
  18-3950 TCX,"rgb(91,96,158)  ",#5B609E,Iris Bloom        
  18-0328 TCX,"rgb(94,103,55)  ",#5E6737,Cedar Green       
  18-6011 TCX,"rgb(83,102,92)  ",#53665C,Duck Green        
