  code       ,rgb             ,hex    ,name             
  17-1417 TPX,"rgb(148,117,99) ",#947563,Beaver Fur       
  16-0532 TPX,"rgb(156,156,83) ",#9C9C53,Moss             
  16-0713 TPX,"rgb(158,149,122)",#9E957A,Slate Green      
  17-1109 TPX,"rgb(155,144,120)",#9B9078,Chinchilla       
  16-0540 TPX,"rgb(163,163,71) ",#A3A347,Oasis            
  16-3907 TPX,"rgb(158,158,171)",#9E9EAB,Dapple Gray      
  15-4703 TPX,"rgb(161,173,170)",#A1ADAA,Mirage Gray      
  15-0326 TPX,"rgb(164,178,121)",#A4B279,Tarragon         
  15-4309 TPX,"rgb(159,187,198)",#9FBBC6,Sterling Blue    
  14-4317 TPX,"rgb(169,202,223)",#A9CADF,Cool Blue        
  15-0646 TPX,"rgb(199,181,51) ",#C7B533,Warm Olive       
  18-3027 TPX,"rgb(174,79,147) ",#AE4F93,Purple Orchid    
  18-1643 TPX,"rgb(165,62,75)  ",#A53E4B,Cardinal         
  18-1434 TPX,"rgb(160,88,81)  ",#A05851,Etruscan Red     
  16-3520 TPX,"rgb(178,132,190)",#B284BE,African Violet   
  18-1537 TPX,"rgb(164,86,65)  ",#A45641,Copper Coin      
  18-1443 TPX,"rgb(164,90,82)  ",#A45A52,Redwood          
  17-1129 TPX,"rgb(167,126,61) ",#A77E3D,Wood Thrush      
  15-3817 TPX,"rgb(178,164,212)",#B2A4D4,Lavender         
  16-0737 TPX,"rgb(168,154,81) ",#A89A51,Burnished Gold   
  16-1315 TPX,"rgb(166,147,115)",#A69373,Cornstalk        
  14-5002 TPX,"rgb(153,155,155)",#999B9B,Silver           
  15-0538 TPX,"rgb(172,179,80) ",#ACB350,Green Oasis      
  15-0535 TPX,"rgb(177,178,88) ",#B1B258,Palm             
  18-1760 TPX,"rgb(182,23,69)  ",#B61745,Barberry         
  18-1945 TPX,"rgb(190,24,90)  ",#BE185A,Bright Rose      
  18-1555 TPX,"rgb(184,41,40)  ",#B82928,Molten Lava      
  19-1760 TPX,"rgb(181,44,69)  ",#B52C45,Scarlet          
  17-2227 TPX,"rgb(190,66,123) ",#BE427B,Lilac Rose       
  18-1741 TPX,"rgb(182,49,87)  ",#B63157,Raspberry Wine   
  18-1648 TPX,"rgb(175,66,73)  ",#AF4249,Baked Apple      
  17-1633 TPX,"rgb(179,74,94)  ",#B34A5E,Holly Berry      
  17-1831 TPX,"rgb(187,70,111) ",#BB466F,Carmine          
  18-1354 TPX,"rgb(180,78,61)  ",#B44E3D,Burnt Ochre      
  17-1537 TPX,"rgb(174,84,89)  ",#AE5459,Mineral Red      
  18-1634 TPX,"rgb(175,82,99)  ",#AF5263,Baroque Rose     
  18-1451 TPX,"rgb(176,88,70)  ",#B05846,Autumn Glaze     
  17-1532 TPX,"rgb(173,102,89) ",#AD6659,Aragon           
  17-1518 TPX,"rgb(178,122,120)",#B27A78,Old Rose         
  16-0948 TPX,"rgb(180,136,52) ",#B48834,Harvest Gold     
  17-1224 TPX,"rgb(173,129,102)",#AD8166,Camel            
  16-2107 TPX,"rgb(177,134,159)",#B1869F,Orchid Haze      
  15-3620 TPX,"rgb(187,160,206)",#BBA0CE,Lavendula        
  16-3617 TPX,"rgb(189,151,203)",#BD97CB,Sheer Lilac      
  16-0840 TPX,"rgb(189,161,30) ",#BDA11E,Antique Moss     
  16-1010 TPX,"rgb(171,150,119)",#AB9677,Incense          
  15-0548 TPX,"rgb(181,171,35) ",#B5AB23,Citronelle       
  15-0643 TPX,"rgb(190,173,59) ",#BEAD3B,Cress Green      
  14-0434 TPX,"rgb(183,189,107)",#B7BD6B,Green Banana     
  12-4609 TPX,"rgb(181,210,220)",#B5D2DC,Starlight Blue   
  18-1763 TPX,"rgb(200,29,49)  ",#C81D31,High Risk Red    
  18-1852 TPX,"rgb(194,30,86)  ",#C21E56,Rose Red         
  18-2333 TPX,"rgb(199,69,139) ",#C7458B,Raspberry Rose   
  17-2627 TPX,"rgb(211,97,163) ",#D361A3,Phlox Pink       
  17-1545 TPX,"rgb(183,72,79)  ",#B7484F,Cranberry        
  17-1740 TPX,"rgb(193,74,100) ",#C14A64,Claret Red       
  18-1450 TPX,"rgb(187,91,70)  ",#BB5B46,Mecca Orange     
  17-1347 TPX,"rgb(176,101,75) ",#B0654B,Autumn Leaf      
  16-1325 TPX,"rgb(173,107,78) ",#AD6B4E,Copper           
  16-1429 TPX,"rgb(177,110,82) ",#B16E52,Sunburn          
  18-1629 TPX,"rgb(186,99,100) ",#BA6364,Faded Rose       
  17-1524 TPX,"rgb(186,120,114)",#BA7872,Desert Sand      
  16-1327 TPX,"rgb(187,131,100)",#BB8364,Toasted Nut      
  16-1323 TPX,"rgb(177,136,110)",#B1886E,Macaroon         
  16-3110 TPX,"rgb(184,139,179)",#B88BB3,Smoky Grape      
  16-3521 TPX,"rgb(190,160,200)",#BEA0C8,Lupine           
  16-0953 TPX,"rgb(196,148,31) ",#C4941F,Tawny Olive      
  16-1139 TPX,"rgb(188,142,72) ",#BC8E48,Amber Gold       
  15-0927 TPX,"rgb(183,139,95) ",#B78B5F,Pale Gold        
  15-0948 TPX,"rgb(197,150,54) ",#C59636,Golden Spice     
  16-0836 TPX,"rgb(180,155,87) ",#B49B57,Rich Gold        
  14-1012 TPX,"rgb(180,155,128)",#B49B80,Gilded Beige     
  15-0730 TPX,"rgb(190,169,104)",#BEA968,Southern Moss    
  15-0628 TPX,"rgb(182,177,116)",#B6B174,Leek Green       
  14-3949 TPX,"rgb(191,200,224)",#BFC8E0,Xenon Blue       
  14-4203 TPX,"rgb(189,190,191)",#BDBEBF,Vapor Blue       
  13-6107 TPX,"rgb(190,208,190)",#BED0BE,Green Lily       
  13-0645 TPX,"rgb(213,219,92) ",#D5DB5C,Limeade          
  12-5505 TPX,"rgb(197,222,217)",#C5DED9,Glacier          
  18-2436 TPX,"rgb(204,57,123) ",#CC397B,Fuchsia Purple   
