  code      ,rgb             ,hex    ,name
  P 9-14 C  ,"rgb(160,137,58) ",#A0893A,    
  P 9-15 C  ,"rgb(144,120,36) ",#907824,    
  P 9-16 C  ,"rgb(127,105,23) ",#7F6917,    
  P 10-1 C  ,"rgb(246,228,194)",#F6E4C2,    
  P 10-2 C  ,"rgb(245,223,176)",#F5DFB0,    
  P 10-3 C  ,"rgb(245,218,156)",#F5DA9C,    
  P 10-4 C  ,"rgb(244,211,137)",#F4D389,    
  P 10-5 C  ,"rgb(243,206,122)",#F3CE7A,    
  P 10-6 C  ,"rgb(242,199,99) ",#F2C763,    
  P 10-7 C  ,"rgb(240,190,67) ",#F0BE43,    
  P 10-8 C  ,"rgb(239,183,27) ",#EFB71B,    
  P 10-9 C  ,"rgb(238,222,189)",#EEDEBD,    
  P 10-10 C ,"rgb(235,214,168)",#EBD6A8,    
  P 10-11 C ,"rgb(233,208,149)",#E9D095,    
  P 10-12 C ,"rgb(229,199,132)",#E5C784,    
  P 10-13 C ,"rgb(226,192,112)",#E2C070,    
  P 10-14 C ,"rgb(221,182,93) ",#DDB65D,    
  P 10-15 C ,"rgb(216,173,63) ",#D8AD3F,    
  P 10-16 C ,"rgb(212,165,22) ",#D4A516,    
  P 11-1 C  ,"rgb(229,210,167)",#E5D2A7,    
  P 11-2 C  ,"rgb(225,201,147)",#E1C993,    
  P 11-3 C  ,"rgb(219,192,125)",#DBC07D,    
  P 11-4 C  ,"rgb(215,184,106)",#D7B86A,    
  P 11-5 C  ,"rgb(206,169,87) ",#CEA957,    
  P 11-6 C  ,"rgb(198,156,61) ",#C69C3D,    
  P 11-7 C  ,"rgb(192,148,32) ",#C09420,    
  P 11-8 C  ,"rgb(186,140,13) ",#BA8C0D,    
  P 11-9 C  ,"rgb(222,203,160)",#DECBA0,    
  P 11-10 C ,"rgb(216,194,140)",#D8C28C,    
  P 11-11 C ,"rgb(211,183,118)",#D3B776,    
  P 11-12 C ,"rgb(203,174,101)",#CBAE65,    
  P 11-13 C ,"rgb(194,161,80) ",#C2A150,    
  P 11-14 C ,"rgb(186,148,59) ",#BA943B,    
  P 11-15 C ,"rgb(178,138,36) ",#B28A24,    
  P 11-16 C ,"rgb(167,126,21) ",#A77E15,    
  P 12-1 C  ,"rgb(224,209,177)",#E0D1B1,    
  P 12-2 C  ,"rgb(216,196,151)",#D8C497,    
  P 12-3 C  ,"rgb(207,183,126)",#CFB77E,    
  P 12-4 C  ,"rgb(198,172,105)",#C6AC69,    
  P 12-5 C  ,"rgb(190,159,79) ",#BE9F4F,    
  P 12-6 C  ,"rgb(180,147,55) ",#B49337,    
  P 12-7 C  ,"rgb(168,133,34) ",#A88522,    
  P 12-8 C  ,"rgb(153,118,19) ",#997613,    
  P 12-9 C  ,"rgb(218,203,169)",#DACBA9,    
  P 12-10 C ,"rgb(207,187,142)",#CFBB8E,    
  P 12-11 C ,"rgb(198,175,117)",#C6AF75,    
  P 12-12 C ,"rgb(189,163,99) ",#BDA363,    
  P 12-13 C ,"rgb(177,147,72) ",#B19348,    
  P 12-14 C ,"rgb(164,133,48) ",#A48530,    
  P 12-15 C ,"rgb(149,118,29) ",#95761D,    
  P 12-16 C ,"rgb(129,101,22) ",#816516,    
  P 13-1 C  ,"rgb(221,213,195)",#DDD5C3,    
  P 13-2 C  ,"rgb(215,202,177)",#D7CAB1,    
  P 13-3 C  ,"rgb(205,190,162)",#CDBEA2,    
  P 13-4 C  ,"rgb(195,181,150)",#C3B596,    
  P 13-5 C  ,"rgb(188,169,134)",#BCA986,    
  P 13-6 C  ,"rgb(179,158,123)",#B39E7B,    
