  code      ,rgb             ,hex    ,name
  P 28-7 U  ,"rgb(167,99,75)  ",#A7634B,    
  P 28-8 U  ,"rgb(160,91,71)  ",#A05B47,    
  P 28-9 U  ,"rgb(234,212,188)",#EAD4BC,    
  P 28-10 U ,"rgb(219,186,155)",#DBBA9B,    
  P 28-11 U ,"rgb(207,168,134)",#CFA886,    
  P 28-12 U ,"rgb(193,146,111)",#C1926F,    
  P 28-13 U ,"rgb(179,126,93) ",#B37E5D,    
  P 28-14 U ,"rgb(166,112,83) ",#A67053,    
  P 28-15 U ,"rgb(154,99,75)  ",#9A634B,    
  P 28-16 U ,"rgb(142,86,69)  ",#8E5645,    
  P 29-1 U  ,"rgb(223,198,171)",#DFC6AB,    
  P 29-2 U  ,"rgb(207,174,143)",#CFAE8F,    
  P 29-3 U  ,"rgb(194,157,122)",#C29D7A,    
  P 29-4 U  ,"rgb(177,137,104)",#B18968,    
  P 29-5 U  ,"rgb(163,119,91) ",#A3775B,    
  P 29-6 U  ,"rgb(148,105,80) ",#946950,    
  P 29-7 U  ,"rgb(135,91,72)  ",#875B48,    
  P 29-8 U  ,"rgb(126,84,70)  ",#7E5446,    
  P 29-9 U  ,"rgb(190,158,129)",#BE9E81,    
  P 29-10 U ,"rgb(177,142,111)",#B18E6F,    
  P 29-11 U ,"rgb(167,130,100)",#A78264,    
  P 29-12 U ,"rgb(155,116,89) ",#9B7459,    
  P 29-13 U ,"rgb(143,105,81) ",#8F6951,    
  P 29-14 U ,"rgb(129,93,73)  ",#815D49,    
  P 29-15 U ,"rgb(118,84,70)  ",#765446,    
  P 29-16 U ,"rgb(108,78,66)  ",#6C4E42,    
  P 30-1 U  ,"rgb(249,218,187)",#F9DABB,    
  P 30-2 U  ,"rgb(245,199,162)",#F5C7A2,    
  P 30-3 U  ,"rgb(242,186,141)",#F2BA8D,    
  P 30-4 U  ,"rgb(238,167,128)",#EEA780,    
  P 30-5 U  ,"rgb(234,151,112)",#EA9770,    
  P 30-6 U  ,"rgb(231,136,100)",#E78864,    
  P 30-7 U  ,"rgb(226,117,89) ",#E27559,    
  P 30-8 U  ,"rgb(221,100,82) ",#DD6452,    
  P 30-9 U  ,"rgb(231,189,151)",#E7BD97,    
  P 30-10 U ,"rgb(226,177,136)",#E2B188,    
  P 30-11 U ,"rgb(219,160,123)",#DBA07B,    
  P 30-12 U ,"rgb(214,147,112)",#D69370,    
  P 30-13 U ,"rgb(206,135,101)",#CE8765,    
  P 30-14 U ,"rgb(200,120,91) ",#C8785B,    
  P 30-15 U ,"rgb(191,106,83) ",#BF6A53,    
  P 30-16 U ,"rgb(185,95,80)  ",#B95F50,    
  P 31-1 U  ,"rgb(242,223,202)",#F2DFCA,    
  P 31-2 U  ,"rgb(233,201,172)",#E9C9AC,    
  P 31-3 U  ,"rgb(221,179,144)",#DDB390,    
  P 31-4 U  ,"rgb(209,155,120)",#D19B78,    
  P 31-5 U  ,"rgb(197,135,100)",#C58764,    
  P 31-6 U  ,"rgb(184,118,85) ",#B87655,    
  P 31-7 U  ,"rgb(174,101,78) ",#AE654E,    
  P 31-8 U  ,"rgb(163,90,74)  ",#A35A4A,    
  P 31-9 U  ,"rgb(187,136,100)",#BB8864,    
  P 31-10 U ,"rgb(182,129,97) ",#B68161,    
  P 31-11 U ,"rgb(176,119,90) ",#B0775A,    
  P 31-12 U ,"rgb(169,111,84) ",#A96F54,    
  P 31-13 U ,"rgb(164,105,81) ",#A46951,    
  P 31-14 U ,"rgb(156,96,75)  ",#9C604B,    
  P 31-15 U ,"rgb(153,91,73)  ",#995B49,    
  P 31-16 U ,"rgb(146,85,71)  ",#925547,    
  P 32-1 U  ,"rgb(215,185,157)",#D7B99D,    
  P 32-2 U  ,"rgb(203,167,138)",#CBA78A,    
  P 32-3 U  ,"rgb(190,149,118)",#BE9576,    
  P 32-4 U  ,"rgb(177,133,104)",#B18568,    
  P 32-5 U  ,"rgb(166,120,91) ",#A6785B,    
  P 32-6 U  ,"rgb(155,108,83) ",#9B6C53,    
  P 32-7 U  ,"rgb(142,95,75)  ",#8E5F4B,    
  P 32-8 U  ,"rgb(128,83,70)  ",#805346,    
  P 32-9 U  ,"rgb(187,152,122)",#BB987A,    
  P 32-10 U ,"rgb(175,138,109)",#AF8A6D,    
  P 32-11 U ,"rgb(168,129,101)",#A88165,    
  P 32-12 U ,"rgb(158,118,93) ",#9E765D,    
  P 32-13 U ,"rgb(147,107,83) ",#936B53,    
  P 32-14 U ,"rgb(135,96,76)  ",#87604C,    
  P 32-15 U ,"rgb(123,86,71)  ",#7B5647,    
  P 32-16 U ,"rgb(111,78,67)  ",#6F4E43,    
  P 33-1 U  ,"rgb(210,193,177)",#D2C1B1,    
  P 33-2 U  ,"rgb(203,182,162)",#CBB6A2,    
  P 33-3 U  ,"rgb(193,168,148)",#C1A894,    
  P 33-4 U  ,"rgb(183,155,135)",#B79B87,    
  P 33-5 U  ,"rgb(171,142,125)",#AB8E7D,    
  P 33-6 U  ,"rgb(161,133,117)",#A18575,    
  P 33-7 U  ,"rgb(157,126,111)",#9D7E6F,    
  P 33-8 U  ,"rgb(151,120,106)",#97786A,    
  P 33-9 U  ,"rgb(147,119,105)",#937769,    
  P 33-10 U ,"rgb(140,115,100)",#8C7364,    
  P 33-11 U ,"rgb(134,109,96) ",#866D60,    
  P 33-12 U ,"rgb(125,104,93) ",#7D685D,    
  P 33-13 U ,"rgb(117,98,88)  ",#756258,    
  P 33-14 U ,"rgb(108,92,84)  ",#6C5C54,    
  P 33-15 U ,"rgb(101,87,81)  ",#655751,    
  P 33-16 U ,"rgb(93,81,77)   ",#5D514D,    
  P 34-1 U  ,"rgb(247,207,173)",#F7CFAD,    
  P 34-2 U  ,"rgb(244,192,153)",#F4C099,    
  P 34-3 U  ,"rgb(240,175,131)",#F0AF83,    
  P 34-4 U  ,"rgb(235,156,115)",#EB9C73,    
  P 34-5 U  ,"rgb(231,140,100)",#E78C64,    
  P 34-6 U  ,"rgb(227,122,89) ",#E37A59,    
  P 34-7 U  ,"rgb(224,109,82) ",#E06D52,    
  P 34-8 U  ,"rgb(220,94,76)  ",#DC5E4C,    
  P 34-9 U  ,"rgb(233,184,147)",#E9B893,    
  P 34-10 U ,"rgb(225,167,128)",#E1A780,    
  P 34-11 U ,"rgb(218,153,115)",#DA9973,    
  P 34-12 U ,"rgb(213,139,102)",#D58B66,    
  P 34-13 U ,"rgb(205,124,91) ",#CD7C5B,    
  P 34-14 U ,"rgb(199,111,82) ",#C76F52,    
  P 34-15 U ,"rgb(191,98,78)  ",#BF624E,    
  P 34-16 U ,"rgb(186,90,75)  ",#BA5A4B,    
  P 35-1 U  ,"rgb(231,193,161)",#E7C1A1,    
  P 35-2 U  ,"rgb(219,175,138)",#DBAF8A,    
  P 35-3 U  ,"rgb(211,156,118)",#D39C76,    
  P 35-4 U  ,"rgb(199,138,103)",#C78A67,    
  P 35-5 U  ,"rgb(190,122,89) ",#BE7A59,    
  P 35-6 U  ,"rgb(180,106,81) ",#B46A51,    
  P 35-7 U  ,"rgb(173,95,75)  ",#AD5F4B,    
  P 35-8 U  ,"rgb(165,86,72)  ",#A55648,    
  P 35-9 U  ,"rgb(234,207,182)",#EACFB6,    
  P 35-10 U ,"rgb(219,180,149)",#DBB495,    
  P 35-11 U ,"rgb(206,162,126)",#CEA27E,    
  P 35-12 U ,"rgb(193,140,106)",#C18C6A,    
  P 35-13 U ,"rgb(180,121,90) ",#B4795A,    
  P 35-14 U ,"rgb(168,105,81) ",#A86951,    
  P 35-15 U ,"rgb(159,94,75)  ",#9F5E4B,    
  P 35-16 U ,"rgb(149,82,70)  ",#955246,    
  P 36-1 U  ,"rgb(212,177,147)",#D4B193,    
  P 36-2 U  ,"rgb(193,153,120)",#C19978,    
  P 36-3 U  ,"rgb(180,135,105)",#B48769,    
  P 36-4 U  ,"rgb(170,123,94) ",#AA7B5E,    
  P 36-5 U  ,"rgb(160,110,84) ",#A06E54,    
  P 36-6 U  ,"rgb(150,99,79)  ",#96634F,    
  P 36-7 U  ,"rgb(138,88,72)  ",#8A5848,    
  P 36-8 U  ,"rgb(124,79,68)  ",#7C4F44,    
  P 36-9 U  ,"rgb(175,137,107)",#AF896B,    
  P 36-10 U ,"rgb(166,125,96) ",#A67D60,    
  P 36-11 U ,"rgb(158,117,91) ",#9E755B,    
  P 36-12 U ,"rgb(149,107,83) ",#956B53,    
  P 36-13 U ,"rgb(139,97,77)  ",#8B614D,    
  P 36-14 U ,"rgb(128,87,72)  ",#805748,    
  P 36-15 U ,"rgb(117,80,68)  ",#755044,    
  P 36-16 U ,"rgb(106,74,66)  ",#6A4A42,    
  P 37-1 U  ,"rgb(250,222,196)",#FADEC4,    
  P 37-2 U  ,"rgb(246,202,169)",#F6CAA9,    
  P 37-3 U  ,"rgb(243,186,147)",#F3BA93,    
  P 37-4 U  ,"rgb(238,164,127)",#EEA47F,    
  P 37-5 U  ,"rgb(233,143,111)",#E98F6F,    
  P 37-6 U  ,"rgb(229,127,97) ",#E57F61,    
  P 37-7 U  ,"rgb(225,110,89) ",#E16E59,    
  P 37-8 U  ,"rgb(221,92,80)  ",#DD5C50,    
  P 37-9 U  ,"rgb(231,189,156)",#E7BD9C,    
  P 37-10 U ,"rgb(225,174,139)",#E1AE8B,    
  P 37-11 U ,"rgb(220,159,124)",#DC9F7C,    
  P 37-12 U ,"rgb(211,143,112)",#D38F70,    
  P 37-13 U ,"rgb(204,126,99) ",#CC7E63,    
  P 37-14 U ,"rgb(196,114,89) ",#C47259,    
  P 37-15 U ,"rgb(188,101,84) ",#BC6554,    
  P 37-16 U ,"rgb(182,89,78)  ",#B6594E,    
  P 38-1 U  ,"rgb(220,178,147)",#DCB293,    
  P 38-2 U  ,"rgb(211,163,132)",#D3A384,    
  P 38-3 U  ,"rgb(204,149,121)",#CC9579,    
  P 38-4 U  ,"rgb(195,136,107)",#C3886B,    
  P 38-5 U  ,"rgb(184,119,94) ",#B8775E,    
  P 38-6 U  ,"rgb(176,107,85) ",#B06B55,    
  P 38-7 U  ,"rgb(166,93,78)  ",#A65D4E,    
  P 38-8 U  ,"rgb(159,86,73)  ",#9F5649,    
  P 38-9 U  ,"rgb(221,189,163)",#DDBDA3,    
  P 38-10 U ,"rgb(211,171,142)",#D3AB8E,    
  P 38-11 U ,"rgb(197,152,125)",#C5987D,    
  P 38-12 U ,"rgb(187,136,113)",#BB8871,    
  P 38-13 U ,"rgb(174,119,96) ",#AE7760,    
  P 38-14 U ,"rgb(162,104,85) ",#A26855,    
  P 38-15 U ,"rgb(151,92,76)  ",#975C4C,    
  P 38-16 U ,"rgb(141,84,71)  ",#8D5447,    
  P 39-1 U  ,"rgb(201,165,140)",#C9A58C,    
  P 39-2 U  ,"rgb(189,147,121)",#BD9379,    
  P 39-3 U  ,"rgb(178,132,108)",#B2846C,    
  P 39-4 U  ,"rgb(169,120,98) ",#A97862,    
  P 39-5 U  ,"rgb(156,106,88) ",#9C6A58,    
  P 39-6 U  ,"rgb(144,94,79)  ",#905E4F,    
  P 39-7 U  ,"rgb(133,85,73)  ",#855549,    
  P 39-8 U  ,"rgb(122,77,68)  ",#7A4D44,    
  P 39-9 U  ,"rgb(229,211,195)",#E5D3C3,    
  P 39-10 U ,"rgb(210,181,159)",#D2B59F,    
  P 39-11 U ,"rgb(189,154,130)",#BD9A82,    
  P 39-12 U ,"rgb(171,131,108)",#AB836C,    
  P 39-13 U ,"rgb(155,114,94) ",#9B725E,    
  P 39-14 U ,"rgb(136,97,80)  ",#886150,    
  P 39-15 U ,"rgb(119,84,72)  ",#775448,    
  P 39-16 U ,"rgb(104,73,65)  ",#684941,    
  P 40-1 U  ,"rgb(247,206,178)",#F7CEB2,    
  P 40-2 U  ,"rgb(243,190,157)",#F3BE9D,    
  P 40-3 U  ,"rgb(239,173,141)",#EFAD8D,    
  P 40-4 U  ,"rgb(235,153,123)",#EB997B,    
  P 40-5 U  ,"rgb(231,135,105)",#E78769,    
  P 40-6 U  ,"rgb(227,119,96) ",#E37760,    
  P 40-7 U  ,"rgb(222,98,85)  ",#DE6255,    
  P 40-8 U  ,"rgb(219,84,79)  ",#DB544F,    
  P 40-9 U  ,"rgb(231,178,148)",#E7B294,    
  P 40-10 U ,"rgb(224,162,132)",#E0A284,    
  P 40-11 U ,"rgb(219,147,120)",#DB9378,    
  P 40-12 U ,"rgb(213,132,108)",#D5846C,    
  P 40-13 U ,"rgb(206,119,97) ",#CE7761,    
  P 40-14 U ,"rgb(197,106,88) ",#C56A58,    
  P 40-15 U ,"rgb(191,90,80)  ",#BF5A50,    
  P 40-16 U ,"rgb(186,83,76)  ",#BA534C,    
  P 41-1 U  ,"rgb(221,171,141)",#DDAB8D,    
  P 41-2 U  ,"rgb(212,156,129)",#D49C81,    
  P 41-3 U  ,"rgb(203,138,113)",#CB8A71,    
  P 41-4 U  ,"rgb(199,131,108)",#C7836C,    
  P 41-5 U  ,"rgb(187,115,96) ",#BB7360,    
  P 41-6 U  ,"rgb(178,101,85) ",#B26555,    
  P 41-7 U  ,"rgb(169,88,79)  ",#A9584F,    
  P 41-8 U  ,"rgb(171,85,78)  ",#AB554E,    
  P 41-9 U  ,"rgb(181,119,98) ",#B57762,    
  P 41-10 U ,"rgb(175,113,93) ",#AF715D,    
  P 41-11 U ,"rgb(172,106,89) ",#AC6A59,    
  P 41-12 U ,"rgb(165,99,85)  ",#A56355,    
  P 41-13 U ,"rgb(159,93,80)  ",#9F5D50,    
  P 41-14 U ,"rgb(152,88,78)  ",#98584E,    
  P 41-15 U ,"rgb(147,83,76)  ",#93534C,    
  P 41-16 U ,"rgb(144,80,73)  ",#905049,    
  P 42-1 U  ,"rgb(197,155,129)",#C59B81,    
  P 42-2 U  ,"rgb(186,141,116)",#BA8D74,    
  P 42-3 U  ,"rgb(174,126,103)",#AE7E67,    
  P 42-4 U  ,"rgb(165,114,95) ",#A5725F,    
  P 42-5 U  ,"rgb(156,103,88) ",#9C6758,    
  P 42-6 U  ,"rgb(141,90,78)  ",#8D5A4E,    
  P 42-7 U  ,"rgb(133,80,71)  ",#855047,    
  P 42-8 U  ,"rgb(124,76,68)  ",#7C4C44,    
  P 42-9 U  ,"rgb(219,195,178)",#DBC3B2,    
  P 42-10 U ,"rgb(201,169,144)",#C9A990,    
  P 42-11 U ,"rgb(184,146,123)",#B8927B,    
  P 42-12 U ,"rgb(167,126,106)",#A77E6A,    
  P 42-13 U ,"rgb(152,109,91) ",#986D5B,    
  P 42-14 U ,"rgb(137,94,80)  ",#895E50,    
  P 42-15 U ,"rgb(119,79,70)  ",#774F46,    
  P 42-16 U ,"rgb(108,73,66)  ",#6C4942,    
  P 43-1 U  ,"rgb(206,179,157)",#CEB39D,    
  P 43-2 U  ,"rgb(198,165,146)",#C6A592,    
  P 43-3 U  ,"rgb(189,153,135)",#BD9987,    
  P 43-4 U  ,"rgb(179,141,128)",#B38D80,    
  P 43-5 U  ,"rgb(171,131,115)",#AB8373,    
  P 43-6 U  ,"rgb(165,122,108)",#A57A6C,    
  P 43-7 U  ,"rgb(160,115,102)",#A07366,    
  P 43-8 U  ,"rgb(154,109,99) ",#9A6D63,    
  P 43-9 U  ,"rgb(145,107,97) ",#916B61,    
  P 43-10 U ,"rgb(139,102,95) ",#8B665F,    
  P 43-11 U ,"rgb(129,97,90)  ",#81615A,    
  P 43-12 U ,"rgb(119,91,86)  ",#775B56,    
  P 43-13 U ,"rgb(112,86,82)  ",#705652,    
  P 43-14 U ,"rgb(102,82,77)  ",#66524D,    
  P 43-15 U ,"rgb(97,79,74)   ",#614F4A,    
  P 43-16 U ,"rgb(91,76,72)   ",#5B4C48,    
  P 44-1 U  ,"rgb(183,158,148)",#B79E94,    
  P 44-2 U  ,"rgb(174,149,142)",#AE958E,    
  P 44-3 U  ,"rgb(164,140,132)",#A48C84,    
  P 44-4 U  ,"rgb(160,135,128)",#A08780,    
  P 44-5 U  ,"rgb(153,129,121)",#998179,    
  P 44-6 U  ,"rgb(150,124,115)",#967C73,    
  P 44-7 U  ,"rgb(146,118,110)",#92766E,    
  P 44-8 U  ,"rgb(135,111,103)",#876F67,    
  P 44-9 U  ,"rgb(133,110,106)",#856E6A,    
  P 44-10 U ,"rgb(123,102,99) ",#7B6663,    
  P 44-11 U ,"rgb(116,100,96) ",#746460,    
  P 44-12 U ,"rgb(108,95,92)  ",#6C5F5C,    
  P 44-13 U ,"rgb(105,91,86)  ",#695B56,    
  P 44-14 U ,"rgb(98,87,83)   ",#625753,    
  P 44-15 U ,"rgb(92,81,78)   ",#5C514E,    
  P 44-16 U ,"rgb(83,76,73)   ",#534C49,    
  P 45-1 U  ,"rgb(242,184,153)",#F2B899,    
  P 45-2 U  ,"rgb(236,160,134)",#ECA086,    
  P 45-3 U  ,"rgb(233,142,119)",#E98E77,    
  P 45-4 U  ,"rgb(229,129,108)",#E5816C,    
  P 45-5 U  ,"rgb(225,113,98) ",#E17162,    
  P 45-6 U  ,"rgb(221,97,89)  ",#DD6159,    
  P 45-7 U  ,"rgb(220,87,84)  ",#DC5754,    
  P 45-8 U  ,"rgb(218,80,83)  ",#DA5053,    
  P 45-9 U  ,"rgb(241,209,189)",#F1D1BD,    
  P 45-10 U ,"rgb(235,190,164)",#EBBEA4,    
  P 45-11 U ,"rgb(227,165,140)",#E3A58C,    
  P 45-12 U ,"rgb(218,143,119)",#DA8F77,    
  P 45-13 U ,"rgb(210,124,104)",#D27C68,    
  P 45-14 U ,"rgb(201,103,91) ",#C9675B,    
  P 45-15 U ,"rgb(192,89,83)  ",#C05953,    
  P 45-16 U ,"rgb(189,81,79)  ",#BD514F,    
  P 46-1 U  ,"rgb(223,172,145)",#DFAC91,    
  P 46-2 U  ,"rgb(214,153,127)",#D6997F,    
  P 46-3 U  ,"rgb(206,137,112)",#CE8970,    
  P 46-4 U  ,"rgb(197,122,102)",#C57A66,    
  P 46-5 U  ,"rgb(188,107,90) ",#BC6B5A,    
  P 46-6 U  ,"rgb(178,92,81)  ",#B25C51,    
  P 46-7 U  ,"rgb(172,84,77)  ",#AC544D,    
  P 46-8 U  ,"rgb(165,77,73)  ",#A54D49,    
  P 46-9 U  ,"rgb(235,210,193)",#EBD2C1,    
  P 46-10 U ,"rgb(223,183,159)",#DFB79F,    
  P 46-11 U ,"rgb(209,159,133)",#D19F85,    
  P 46-12 U ,"rgb(194,136,113)",#C28871,    
  P 46-13 U ,"rgb(181,114,95) ",#B5725F,    
  P 46-14 U ,"rgb(168,98,84)  ",#A86254,    
  P 46-15 U ,"rgb(154,84,76)  ",#9A544C,    
  P 46-16 U ,"rgb(144,74,70)  ",#904A46,    
  P 47-1 U  ,"rgb(210,172,152)",#D2AC98,    
  P 47-2 U  ,"rgb(195,149,128)",#C39580,    
  P 47-3 U  ,"rgb(182,131,110)",#B6836E,    
  P 47-4 U  ,"rgb(168,115,98) ",#A87362,    
  P 47-5 U  ,"rgb(157,102,87) ",#9D6657,    
  P 47-6 U  ,"rgb(144,88,78)  ",#90584E,    
  P 47-7 U  ,"rgb(133,80,73)  ",#855049,    
  P 47-8 U  ,"rgb(122,72,69)  ",#7A4845,    
  P 47-9 U  ,"rgb(218,190,173)",#DABEAD,    
  P 47-10 U ,"rgb(200,162,142)",#C8A28E,    
  P 47-11 U ,"rgb(182,138,118)",#B68A76,    
  P 47-12 U ,"rgb(165,119,102)",#A57766,    
  P 47-13 U ,"rgb(152,103,89) ",#986759,    
  P 47-14 U ,"rgb(135,88,78)  ",#87584E,    
  P 47-15 U ,"rgb(119,76,70)  ",#774C46,    
  P 47-16 U ,"rgb(105,70,66)  ",#694642,    
  P 48-1 U  ,"rgb(248,223,207)",#F8DFCF,    
  P 48-2 U  ,"rgb(245,202,176)",#F5CAB0,    
  P 48-3 U  ,"rgb(240,179,150)",#F0B396,    
  P 48-4 U  ,"rgb(235,154,127)",#EB9A7F,    
  P 48-5 U  ,"rgb(230,129,107)",#E6816B,    
  P 48-6 U  ,"rgb(223,104,90) ",#DF685A,    
  P 48-7 U  ,"rgb(220,85,82)  ",#DC5552,    
  P 48-8 U  ,"rgb(218,75,79)  ",#DA4B4F,    
  P 48-9 U  ,"rgb(220,152,125)",#DC987D,    
  P 48-10 U ,"rgb(216,139,114)",#D88B72,    
  P 48-11 U ,"rgb(214,126,105)",#D67E69,    
  P 48-12 U ,"rgb(207,113,95) ",#CF715F,    
  P 48-13 U ,"rgb(201,99,85)  ",#C96355,    
  P 48-14 U ,"rgb(195,90,81)  ",#C35A51,    
  P 48-15 U ,"rgb(191,82,78)  ",#BF524E,    
  P 48-16 U ,"rgb(188,78,76)  ",#BC4E4C,    
  P 49-1 U  ,"rgb(217,161,130)",#D9A182,    
  P 49-2 U  ,"rgb(208,144,116)",#D09074,    
  P 49-3 U  ,"rgb(199,128,103)",#C78067,    
  P 49-4 U  ,"rgb(190,111,91) ",#BE6F5B,    
  P 49-5 U  ,"rgb(179,94,80)  ",#B35E50,    
  P 49-6 U  ,"rgb(171,82,72)  ",#AB5248,    
  P 49-7 U  ,"rgb(166,76,72)  ",#A64C48,    
  P 49-8 U  ,"rgb(161,71,69)  ",#A14745,    
  P 49-9 U  ,"rgb(210,162,134)",#D2A286,    
  P 49-10 U ,"rgb(199,143,118)",#C78F76,    
  P 49-11 U ,"rgb(189,126,102)",#BD7E66,    
  P 49-12 U ,"rgb(179,111,93) ",#B36F5D,    
  P 49-13 U ,"rgb(167,95,80)  ",#A75F50,    
  P 49-14 U ,"rgb(157,83,73)  ",#9D5349,    
  P 49-15 U ,"rgb(148,75,70)  ",#944B46,    
  P 49-16 U ,"rgb(143,70,68)  ",#8F4644,    
  P 50-1 U  ,"rgb(206,164,138)",#CEA48A,    
  P 50-2 U  ,"rgb(195,149,124)",#C3957C,    
  P 50-3 U  ,"rgb(181,131,111)",#B5836F,    
  P 50-4 U  ,"rgb(168,114,96) ",#A87260,    
  P 50-5 U  ,"rgb(157,101,84) ",#9D6554,    
  P 50-6 U  ,"rgb(144,85,74)  ",#90554A,    
  P 50-7 U  ,"rgb(132,76,69)  ",#844C45,    
  P 50-8 U  ,"rgb(121,69,65)  ",#794541,    
  P 50-9 U  ,"rgb(215,184,163)",#D7B8A3,    
  P 50-10 U ,"rgb(196,159,135)",#C49F87,    
  P 50-11 U ,"rgb(181,138,120)",#B58A78,    
  P 50-12 U ,"rgb(166,121,107)",#A6796B,    
  P 50-13 U ,"rgb(152,105,90) ",#98695A,    
  P 50-14 U ,"rgb(136,89,78)  ",#88594E,    
  P 50-15 U ,"rgb(120,77,69)  ",#784D45,    
  P 50-16 U ,"rgb(106,69,64)  ",#6A4540,    
  P 51-1 U  ,"rgb(237,230,222)",#EDE6DE,    
  P 51-2 U  ,"rgb(222,207,196)",#DECFC4,    
  P 51-3 U  ,"rgb(207,185,172)",#CFB9AC,    
  P 51-4 U  ,"rgb(191,165,152)",#BFA598,    
  P 51-5 U  ,"rgb(177,147,136)",#B19388,    
  P 51-6 U  ,"rgb(164,131,122)",#A4837A,    
  P 51-7 U  ,"rgb(156,121,116)",#9C7974,    
  P 51-8 U  ,"rgb(147,109,105)",#936D69,    
  P 51-9 U  ,"rgb(144,110,106)",#906E6A,    
  P 51-10 U ,"rgb(135,104,102)",#876866,    
  P 51-11 U ,"rgb(128,99,97)  ",#806361,    
  P 51-12 U ,"rgb(118,94,91)  ",#765E5B,    
  P 51-13 U ,"rgb(111,89,86)  ",#6F5956,    
  P 51-14 U ,"rgb(104,85,82)  ",#685552,    
  P 51-15 U ,"rgb(97,82,79)   ",#61524F,    
  P 51-16 U ,"rgb(91,78,75)   ",#5B4E4B,    
  P 52-1 U  ,"rgb(248,216,198)",#F8D8C6,    
  P 52-2 U  ,"rgb(245,197,173)",#F5C5AD,    
  P 52-3 U  ,"rgb(240,175,152)",#F0AF98,    
  P 52-4 U  ,"rgb(236,153,130)",#EC9982,    
  P 52-5 U  ,"rgb(230,132,113)",#E68471,    
  P 52-6 U  ,"rgb(225,106,96) ",#E16A60,    
  P 52-7 U  ,"rgb(221,87,87)  ",#DD5757,    
  P 52-8 U  ,"rgb(219,75,82)  ",#DB4B52,    
  P 52-9 U  ,"rgb(233,181,160)",#E9B5A0,    
  P 52-10 U ,"rgb(227,162,140)",#E3A28C,    
  P 52-11 U ,"rgb(220,145,124)",#DC917C,    
  P 52-12 U ,"rgb(214,128,112)",#D68070,    
  P 52-13 U ,"rgb(206,110,98) ",#CE6E62,    
  P 52-14 U ,"rgb(200,94,88)  ",#C85E58,    
  P 52-15 U ,"rgb(194,82,81)  ",#C25251,    
  P 52-16 U ,"rgb(189,74,77)  ",#BD4A4D,    
  P 53-1 U  ,"rgb(235,196,176)",#EBC4B0,    
  P 53-2 U  ,"rgb(223,173,152)",#DFAD98,    
  P 53-3 U  ,"rgb(213,150,131)",#D59683,    
  P 53-4 U  ,"rgb(205,131,115)",#CD8373,    
  P 53-5 U  ,"rgb(195,113,101)",#C37165,    
  P 53-6 U  ,"rgb(182,92,86)  ",#B65C56,    
  P 53-7 U  ,"rgb(175,81,80)  ",#AF5150,    
  P 53-8 U  ,"rgb(171,76,77)  ",#AB4C4D,    
  P 53-9 U  ,"rgb(234,205,189)",#EACDBD,    
  P 53-10 U ,"rgb(223,181,159)",#DFB59F,    
  P 53-11 U ,"rgb(211,156,136)",#D39C88,    
  P 53-12 U ,"rgb(198,135,116)",#C68774,    
  P 53-13 U ,"rgb(185,114,100)",#B97264,    
  P 53-14 U ,"rgb(172,94,86)  ",#AC5E56,    
  P 53-15 U ,"rgb(160,82,78)  ",#A0524E,    
  P 53-16 U ,"rgb(152,73,73)  ",#984949,    
  P 54-1 U  ,"rgb(206,160,139)",#CEA08B,    
  P 54-2 U  ,"rgb(194,141,122)",#C28D7A,    
  P 54-3 U  ,"rgb(185,127,109)",#B97F6D,    
  P 54-4 U  ,"rgb(174,112,100)",#AE7064,    
  P 54-5 U  ,"rgb(164,99,90)  ",#A4635A,    
  P 54-6 U  ,"rgb(154,86,81)  ",#9A5651,    
  P 54-7 U  ,"rgb(143,77,74)  ",#8F4D4A,    
  P 54-8 U  ,"rgb(133,71,69)  ",#854745,    
  P 54-9 U  ,"rgb(211,175,155)",#D3AF9B,    
  P 54-10 U ,"rgb(194,152,130)",#C29882,    
  P 54-11 U ,"rgb(182,133,116)",#B68574,    
  P 54-12 U ,"rgb(169,118,104)",#A97668,    
  P 54-13 U ,"rgb(156,101,89) ",#9C6559,    
  P 54-14 U ,"rgb(142,87,79)  ",#8E574F,    
  P 54-15 U ,"rgb(128,77,72)  ",#804D48,    
  P 54-16 U ,"rgb(115,69,66)  ",#734542,    
  P 55-1 U  ,"rgb(240,177,152)",#F0B198,    
  P 55-2 U  ,"rgb(236,159,139)",#EC9F8B,    
  P 55-3 U  ,"rgb(232,138,122)",#E88A7A,    
  P 55-4 U  ,"rgb(229,128,117)",#E58075,    
  P 55-5 U  ,"rgb(224,107,99) ",#E06B63,    
  P 55-6 U  ,"rgb(221,91,87)  ",#DD5B57,    
  P 55-7 U  ,"rgb(218,77,82)  ",#DA4D52,    
  P 55-8 U  ,"rgb(217,71,80)  ",#D94750,    
  P 55-9 U  ,"rgb(234,188,167)",#EABCA7,    
  P 55-10 U ,"rgb(228,167,148)",#E4A794,    
  P 55-11 U ,"rgb(220,146,129)",#DC9281,    
  P 55-12 U ,"rgb(214,126,112)",#D67E70,    
  P 55-13 U ,"rgb(206,111,103)",#CE6F67,    
  P 55-14 U ,"rgb(193,89,86)  ",#C15956,    
  P 55-15 U ,"rgb(190,79,80)  ",#BE4F50,    
  P 55-16 U ,"rgb(187,71,75)  ",#BB474B,    
  P 56-1 U  ,"rgb(227,192,178)",#E3C0B2,    
