  code             ,rgb             ,hex    ,name
  607 U            ,"rgb(243,234,161)",#F3EAA1,    
  608 U            ,"rgb(240,230,145)",#F0E691,    
  609 U            ,"rgb(235,224,129)",#EBE081,    
  610 U            ,"rgb(224,210,104)",#E0D268,    
  611 U            ,"rgb(200,185,78) ",#C8B94E,    
  612 U            ,"rgb(183,167,63) ",#B7A73F,    
  613 U            ,"rgb(162,148,56) ",#A29438,    
  614 U            ,"rgb(225,217,161)",#E1D9A1,    
  615 U            ,"rgb(216,208,150)",#D8D096,    
  616 U            ,"rgb(205,197,136)",#CDC588,    
  617 U            ,"rgb(187,178,117)",#BBB275,    
  618 U            ,"rgb(166,157,98) ",#A69D62,    
  619 U            ,"rgb(150,141,84) ",#968D54,    
  620 U            ,"rgb(135,127,73) ",#877F49,    
  621 U            ,"rgb(202,223,212)",#CADFD4,    
  622 U            ,"rgb(179,203,193)",#B3CBC1,    
  623 U            ,"rgb(150,181,171)",#96B5AB,    
  624 U            ,"rgb(130,161,152)",#82A198,    
  625 U            ,"rgb(108,138,130)",#6C8A82,    
  626 U            ,"rgb(89,117,111) ",#59756F,    
  627 U            ,"rgb(69,93,88)   ",#455D58,    
  628 U            ,"rgb(180,224,230)",#B4E0E6,    
  629 U            ,"rgb(141,208,222)",#8DD0DE,    
  630 U            ,"rgb(116,196,215)",#74C4D7,    
  631 U            ,"rgb(86,178,203) ",#56B2CB,    
  632 U            ,"rgb(57,152,181) ",#3998B5,    
  633 U            ,"rgb(39,130,158) ",#27829E,    
  634 U            ,"rgb(34,110,138) ",#226E8A,    
  635 U            ,"rgb(172,227,239)",#ACE3EF,    
  636 U            ,"rgb(138,216,237)",#8AD8ED,    
  637 U            ,"rgb(94,200,229) ",#5EC8E5,    
  638 U            ,"rgb(50,184,223) ",#32B8DF,    
  639 U            ,"rgb(0,158,204)  ",#009ECC,    
  640 U            ,"rgb(0,138,186)  ",#008ABA,    
  641 U            ,"rgb(0,120,167)  ",#0078A7,    
  642 U            ,"rgb(211,224,234)",#D3E0EA,    
  643 U            ,"rgb(191,210,228)",#BFD2E4,    
  644 U            ,"rgb(157,185,213)",#9DB9D5,    
  645 U            ,"rgb(132,163,196)",#84A3C4,    
  646 U            ,"rgb(110,141,176)",#6E8DB0,    
  647 U            ,"rgb(95,122,157) ",#5F7A9D,    
  648 U            ,"rgb(78,98,130)  ",#4E6282,    
  649 U            ,"rgb(225,231,238)",#E1E7EE,    
  650 U            ,"rgb(215,224,235)",#D7E0EB,    
  651 U            ,"rgb(175,195,220)",#AFC3DC,    
  652 U            ,"rgb(137,162,196)",#89A2C4,    
  653 U            ,"rgb(103,128,164)",#6780A4,    
  654 U            ,"rgb(85,104,139) ",#55688B,    
  655 U            ,"rgb(78,93,127)  ",#4E5D7F,    
  656 U            ,"rgb(226,234,242)",#E2EAF2,    
  657 U            ,"rgb(214,226,242)",#D6E2F2,    
  658 U            ,"rgb(184,207,238)",#B8CFEE,    
  659 U            ,"rgb(150,182,229)",#96B6E5,    
  660 U            ,"rgb(101,139,204)",#658BCC,    
  661 U            ,"rgb(73,103,170) ",#4967AA,    
  662 U            ,"rgb(66,83,144)  ",#425390,    
  663 U            ,"rgb(226,217,227)",#E2D9E3,    
  664 U            ,"rgb(218,207,221)",#DACFDD,    
  665 U            ,"rgb(197,184,206)",#C5B8CE,    
  666 U            ,"rgb(174,161,188)",#AEA1BC,    
  667 U            ,"rgb(144,131,161)",#9083A1,    
  668 U            ,"rgb(129,115,145)",#817391,    
  669 U            ,"rgb(113,99,127) ",#71637F,    
  670 U            ,"rgb(243,214,229)",#F3D6E5,    
  671 U            ,"rgb(239,195,221)",#EFC3DD,    
  672 U            ,"rgb(232,167,205)",#E8A7CD,    
  673 U            ,"rgb(223,140,186)",#DF8CBA,    
  674 U            ,"rgb(205,114,161)",#CD72A1,    
  675 U            ,"rgb(189,97,142) ",#BD618E,    
  676 U            ,"rgb(168,80,121) ",#A85079,    
  677 U            ,"rgb(237,210,224)",#EDD2E0,    
  678 U            ,"rgb(229,192,212)",#E5C0D4,    
  679 U            ,"rgb(218,172,198)",#DAACC6,    
  680 U            ,"rgb(192,139,169)",#C08BA9,    
  681 U            ,"rgb(165,112,141)",#A5708D,    
  682 U            ,"rgb(144,93,120) ",#905D78,    
  683 U            ,"rgb(128,82,104) ",#805268,    
  684 U            ,"rgb(236,203,217)",#ECCBD9,    
  685 U            ,"rgb(228,189,208)",#E4BDD0,    
  686 U            ,"rgb(213,166,190)",#D5A6BE,    
  687 U            ,"rgb(189,140,166)",#BD8CA6,    
  688 U            ,"rgb(162,115,140)",#A2738C,    
  689 U            ,"rgb(142,97,120) ",#8E6178,    
  690 U            ,"rgb(124,80,96)  ",#7C5060,    
  691 U            ,"rgb(241,211,213)",#F1D3D5,    
  692 U            ,"rgb(233,192,197)",#E9C0C5,    
  693 U            ,"rgb(218,165,173)",#DAA5AD,    
  694 U            ,"rgb(195,141,150)",#C38D96,    
  695 U            ,"rgb(172,118,128)",#AC7680,    
  696 U            ,"rgb(152,101,108)",#98656C,    
  697 U            ,"rgb(135,86,91)  ",#87565B,    
  698 U            ,"rgb(250,215,218)",#FAD7DA,    
  699 U            ,"rgb(252,194,204)",#FCC2CC,    
  700 U            ,"rgb(248,170,182)",#F8AAB6,    
  701 U            ,"rgb(233,143,157)",#E98F9D,    
  702 U            ,"rgb(216,121,135)",#D87987,    
  703 U            ,"rgb(180,90,101) ",#B45A65,    
  704 U            ,"rgb(162,79,86)  ",#A24F56,    
  705 U            ,"rgb(255,221,226)",#FFDDE2,    
  706 U            ,"rgb(255,202,212)",#FFCAD4,    
  707 U            ,"rgb(255,176,191)",#FFB0BF,    
  708 U            ,"rgb(254,153,168)",#FE99A8,    
  709 U            ,"rgb(244,124,138)",#F47C8A,    
  710 U            ,"rgb(228,99,111) ",#E4636F,    
  711 U            ,"rgb(206,80,85)  ",#CE5055,    
  712 U            ,"rgb(255,202,157)",#FFCA9D,    
  713 U            ,"rgb(255,193,144)",#FFC190,    
  714 U            ,"rgb(255,176,123)",#FFB07B,    
  715 U            ,"rgb(249,153,99) ",#F99963,    
  716 U            ,"rgb(234,134,81) ",#EA8651,    
  717 U            ,"rgb(215,117,64) ",#D77540,    
  718 U            ,"rgb(199,108,61) ",#C76C3D,    
  719 U            ,"rgb(242,198,162)",#F2C6A2,    
  720 U            ,"rgb(236,186,147)",#ECBA93,    
  721 U            ,"rgb(223,168,128)",#DFA880,    
  722 U            ,"rgb(202,145,108)",#CA916C,    
  723 U            ,"rgb(185,130,95) ",#B9825F,    
  724 U            ,"rgb(165,115,80) ",#A57350,    
  725 U            ,"rgb(148,103,71) ",#946747,    
  726 U            ,"rgb(232,198,169)",#E8C6A9,    
  727 U            ,"rgb(220,181,150)",#DCB596,    
  728 U            ,"rgb(202,161,130)",#CAA182,    
  729 U            ,"rgb(187,146,117)",#BB9275,    
  730 U            ,"rgb(165,126,98) ",#A57E62,    
  731 U            ,"rgb(149,113,86) ",#957156,    
  732 U            ,"rgb(136,103,77) ",#88674D,    
  1205 U           ,"rgb(255,228,149)",#FFE495,    
  1215 U           ,"rgb(255,218,126)",#FFDA7E,    
  1225 U           ,"rgb(255,187,79) ",#FFBB4F,    
  1235 U           ,"rgb(255,174,59) ",#FFAE3B,    
  1245 U           ,"rgb(187,139,65) ",#BB8B41,    
  1255 U           ,"rgb(160,130,70) ",#A08246,    
  1265 U           ,"rgb(136,117,73) ",#887549,    
  1345 U           ,"rgb(255,213,145)",#FFD591,    
  1355 U           ,"rgb(255,200,126)",#FFC87E,    
  1365 U           ,"rgb(255,173,91) ",#FFAD5B,    
  1375 U           ,"rgb(255,153,64) ",#FF9940,    
  1385 U           ,"rgb(205,126,62) ",#CD7E3E,    
  1395 U           ,"rgb(148,110,67) ",#946E43,    
  1405 U           ,"rgb(121,102,72) ",#796648,    
  1485 U           ,"rgb(255,165,99) ",#FFA563,    
  1495 U           ,"rgb(255,147,81) ",#FF9351,    
  1505 U           ,"rgb(255,128,56) ",#FF8038,    
  1525 U           ,"rgb(189,100,57) ",#BD6439,    
  1535 U           ,"rgb(151,98,65)  ",#976241,    
  1545 U           ,"rgb(122,95,72)  ",#7A5F48,    
  1555 U           ,"rgb(255,194,158)",#FFC29E,    
  1565 U           ,"rgb(255,170,129)",#FFAA81,    
  1575 U           ,"rgb(255,150,101)",#FF9665,    
  1585 U           ,"rgb(255,132,80) ",#FF8450,    
  1595 U           ,"rgb(211,112,70) ",#D37046,    
  1605 U           ,"rgb(167,108,76) ",#A76C4C,    
  1615 U           ,"rgb(147,101,74) ",#93654A,    
  1625 U           ,"rgb(255,168,145)",#FFA891,    
  1635 U           ,"rgb(255,150,126)",#FF967E,    
  1645 U           ,"rgb(255,127,97) ",#FF7F61,    
  1655 U           ,"rgb(255,111,76) ",#FF6F4C,    
  1665 U           ,"rgb(229,104,73) ",#E56849,    
  1675 U           ,"rgb(171,97,74)  ",#AB614A,    
  1685 U           ,"rgb(149,97,77)  ",#95614D,    
  1765 U           ,"rgb(255,167,182)",#FFA7B6,    
  1767 U           ,"rgb(255,186,201)",#FFBAC9,    
  1775 U           ,"rgb(255,139,154)",#FF8B9A,    
  1777 U           ,"rgb(255,128,145)",#FF8091,    
  1785 U           ,"rgb(254,102,114)",#FE6672,    
  1787 U           ,"rgb(252,99,113) ",#FC6371,    
  1788 U           ,"rgb(249,93,98)  ",#F95D62,    
  1795 U           ,"rgb(218,89,89)  ",#DA5959,    
  1797 U           ,"rgb(203,79,83)  ",#CB4F53,    
  1805 U           ,"rgb(180,88,88)  ",#B45858,    
  1807 U           ,"rgb(167,81,84)  ",#A75154,    
  1815 U           ,"rgb(143,86,82)  ",#8F5652,    
  1817 U           ,"rgb(121,84,83)  ",#795453,    
  1895 U           ,"rgb(254,179,205)",#FEB3CD,    
  1905 U           ,"rgb(253,156,186)",#FD9CBA,    
  1915 U           ,"rgb(246,111,146)",#F66F92,    
  1925 U           ,"rgb(233,80,110) ",#E9506E,    
  1935 U           ,"rgb(201,76,99)  ",#C94C63,    
  1945 U           ,"rgb(176,84,104) ",#B05468,    
  1955 U           ,"rgb(151,83,97)  ",#975361,    
  2001 U           ,"rgb(255,236,159)",#FFEC9F,    
  2002 U           ,"rgb(255,232,133)",#FFE885,    
  2003 U           ,"rgb(255,232,117)",#FFE875,    
  2004 U           ,"rgb(255,225,127)",#FFE17F,    
  2005 U           ,"rgb(255,219,131)",#FFDB83,    
  2006 U           ,"rgb(241,192,104)",#F1C068,    
  2007 U           ,"rgb(226,168,85) ",#E2A855,    
  2008 U           ,"rgb(248,190,119)",#F8BE77,    
  2009 U           ,"rgb(247,176,106)",#F7B06A,    
  2010 U           ,"rgb(255,178,15) ",#FFB20F,    
  2011 U           ,"rgb(244,153,87) ",#F49957,    
  2012 U           ,"rgb(246,153,65) ",#F69941,    
  2013 U           ,"rgb(255,159,36) ",#FF9F24,    
  2014 U           ,"rgb(187,130,63) ",#BB823F,    
  2015 U           ,"rgb(255,218,182)",#FFDAB6,    
  2016 U           ,"rgb(255,193,135)",#FFC187,    
  2017 U           ,"rgb(255,183,130)",#FFB782,    
  2018 U           ,"rgb(255,138,64) ",#FF8A40,    
  2019 U           ,"rgb(222,131,76) ",#DE834C,    
  2020 U           ,"rgb(200,113,61) ",#C8713D,    
  2021 U           ,"rgb(165,99,61)  ",#A5633D,    
  2022 U           ,"rgb(255,169,143)",#FFA98F,    
  2023 U           ,"rgb(255,156,129)",#FF9C81,    
  2024 U           ,"rgb(255,136,112)",#FF8870,    
  2025 U           ,"rgb(255,149,96) ",#FF9560,    
  2026 U           ,"rgb(251,118,96) ",#FB7660,    
  2027 U           ,"rgb(244,108,99) ",#F46C63,    
  2028 U           ,"rgb(240,81,54)  ",#F05136,    
  2029 U           ,"rgb(247,134,132)",#F78684,    
  2030 U           ,"rgb(230,141,138)",#E68D8A,    
  2031 U           ,"rgb(219,125,123)",#DB7D7B,    
  2032 U           ,"rgb(212,114,113)",#D47271,    
  2033 U           ,"rgb(201,104,103)",#C96867,    
  2034 U           ,"rgb(237,96,98)  ",#ED6062,    
  2035 U           ,"rgb(222,67,67)  ",#DE4343,    
  2036 U           ,"rgb(255,196,220)",#FFC4DC,    
  2037 U           ,"rgb(250,155,203)",#FA9BCB,    
  2038 U           ,"rgb(243,114,166)",#F372A6,    
  2039 U           ,"rgb(234,92,144) ",#EA5C90,    
  2040 U           ,"rgb(221,66,106) ",#DD426A,    
  2041 U           ,"rgb(160,79,101) ",#A04F65,    
  2042 U           ,"rgb(127,78,88)  ",#7F4E58,    
  2043 U           ,"rgb(239,194,210)",#EFC2D2,    
  2044 U           ,"rgb(235,147,181)",#EB93B5,    
  2045 U           ,"rgb(221,124,160)",#DD7CA0,    
  2046 U           ,"rgb(205,108,143)",#CD6C8F,    
  2047 U           ,"rgb(159,95,120) ",#9F5F78,    
  2048 U           ,"rgb(151,90,113) ",#975A71,    
  2049 U           ,"rgb(139,83,101) ",#8B5365,    
  2050 U           ,"rgb(246,221,234)",#F6DDEA,    
  2051 U           ,"rgb(228,200,213)",#E4C8D5,    
  2052 U           ,"rgb(206,165,187)",#CEA5BB,    
  2053 U           ,"rgb(184,140,164)",#B88CA4,    
  2054 U           ,"rgb(162,126,148)",#A27E94,    
  2055 U           ,"rgb(150,115,135)",#967387,    
  2056 U           ,"rgb(136,103,122)",#88677A,    
  2057 U           ,"rgb(217,159,191)",#D99FBF,    
  2058 U           ,"rgb(178,133,166)",#B285A6,    
  2059 U           ,"rgb(185,133,163)",#B985A3,    
  2060 U           ,"rgb(202,122,171)",#CA7AAB,    
  2061 U           ,"rgb(179,112,147)",#B37093,    
  2062 U           ,"rgb(176,95,143) ",#B05F8F,    
  2063 U           ,"rgb(160,83,128) ",#A05380,    
  2064 U           ,"rgb(224,148,204)",#E094CC,    
  2065 U           ,"rgb(223,160,219)",#DFA0DB,    
  2066 U           ,"rgb(211,141,210)",#D38DD2,    
  2067 U           ,"rgb(191,116,192)",#BF74C0,    
  2068 U           ,"rgb(176,102,179)",#B066B3,    
  2069 U           ,"rgb(165,91,168) ",#A55BA8,    
  2070 U           ,"rgb(148,75,150) ",#944B96,    
  2071 U           ,"rgb(203,180,226)",#CBB4E2,    
  2072 U           ,"rgb(185,153,214)",#B999D6,    
  2073 U           ,"rgb(174,150,212)",#AE96D4,    
  2074 U           ,"rgb(152,119,190)",#9877BE,    
  2075 U           ,"rgb(141,117,189)",#8D75BD,    
  2076 U           ,"rgb(140,109,180)",#8C6DB4,    
  2077 U           ,"rgb(118,87,157) ",#76579D,    
  2078 U           ,"rgb(189,166,194)",#BDA6C2,    
  2079 U           ,"rgb(163,140,171)",#A38CAB,    
  2080 U           ,"rgb(152,124,170)",#987CAA,    
  2081 U           ,"rgb(140,112,158)",#8C709E,    
  2082 U           ,"rgb(131,105,149)",#836995,    
  2083 U           ,"rgb(156,113,201)",#9C71C9,    
  2084 U           ,"rgb(138,93,181) ",#8A5DB5,    
  2085 U           ,"rgb(232,212,238)",#E8D4EE,    
  2086 U           ,"rgb(162,144,205)",#A290CD,    
  2087 U           ,"rgb(160,134,215)",#A086D7,    
  2088 U           ,"rgb(136,108,198)",#886CC6,    
  2089 U           ,"rgb(123,97,187) ",#7B61BB,    
  2090 U           ,"rgb(117,90,179) ",#755AB3,    
  2091 U           ,"rgb(103,77,161) ",#674DA1,    
  2092 U           ,"rgb(184,171,216)",#B8ABD8,    
  2093 U           ,"rgb(165,153,192)",#A599C0,    
  2094 U           ,"rgb(145,133,174)",#9185AE,    
  2095 U           ,"rgb(129,115,176)",#8173B0,    
  2096 U           ,"rgb(121,107,167)",#796BA7,    
  2097 U           ,"rgb(113,94,184) ",#715EB8,    
  2098 U           ,"rgb(103,83,170) ",#6753AA,    
  2099 U           ,"rgb(175,160,201)",#AFA0C9,    
  2100 U           ,"rgb(165,150,206)",#A596CE,    
  2101 U           ,"rgb(142,125,210)",#8E7DD2,    
  2102 U           ,"rgb(116,108,175)",#746CAF,    
  2103 U           ,"rgb(108,99,165) ",#6C63A5,    
  2104 U           ,"rgb(103,93,157) ",#675D9D,    
  2105 U           ,"rgb(96,80,135)  ",#605087,    
  2106 U           ,"rgb(180,186,209)",#B4BAD1,    
  2107 U           ,"rgb(152,161,190)",#98A1BE,    
  2108 U           ,"rgb(128,137,169)",#8089A9,    
  2109 U           ,"rgb(118,124,157)",#767C9D,    
  2110 U           ,"rgb(112,118,149)",#707695,    
  2111 U           ,"rgb(100,106,137)",#646A89,    
  2112 U           ,"rgb(86,71,112)  ",#564770,    
  2113 U           ,"rgb(167,178,232)",#A7B2E8,    
  2114 U           ,"rgb(146,156,209)",#929CD1,    
  2115 U           ,"rgb(133,142,199)",#858EC7,    
  2116 U           ,"rgb(122,129,187)",#7A81BB,    
  2117 U           ,"rgb(101,105,162)",#6569A2,    
  2118 U           ,"rgb(90,91,133)  ",#5A5B85,    
  2119 U           ,"rgb(85,85,119)  ",#555577,    
  2120 U           ,"rgb(180,197,235)",#B4C5EB,    
  2121 U           ,"rgb(142,170,217)",#8EAAD9,    
  2122 U           ,"rgb(144,164,227)",#90A4E3,    
  2123 U           ,"rgb(119,139,217)",#778BD9,    
  2124 U           ,"rgb(111,119,204)",#6F77CC,    
  2125 U           ,"rgb(103,108,196)",#676CC4,    
  2126 U           ,"rgb(90,91,177)  ",#5A5BB1,    
  2127 U           ,"rgb(186,205,230)",#BACDE6,    
  2128 U           ,"rgb(149,180,230)",#95B4E6,    
  2129 U           ,"rgb(109,143,219)",#6D8FDB,    
  2130 U           ,"rgb(103,123,207)",#677BCF,    
  2131 U           ,"rgb(92,108,186) ",#5C6CBA,    
  2132 U           ,"rgb(83,109,196) ",#536DC4,    
  2133 U           ,"rgb(88,112,170) ",#5870AA,    
  2134 U           ,"rgb(159,176,214)",#9FB0D6,    
  2135 U           ,"rgb(133,152,198)",#8598C6,    
  2136 U           ,"rgb(134,149,182)",#8695B6,    
  2137 U           ,"rgb(120,134,169)",#7886A9,    
  2138 U           ,"rgb(110,122,143)",#6E7A8F,    
  2139 U           ,"rgb(100,118,150)",#647696,    
  2140 U           ,"rgb(89,103,137) ",#596789,    
  2141 U           ,"rgb(131,186,234)",#83BAEA,    
  2142 U           ,"rgb(138,179,232)",#8AB3E8,    
  2143 U           ,"rgb(96,142,205) ",#608ECD,    
  2144 U           ,"rgb(78,123,189) ",#4E7BBD,    
  2145 U           ,"rgb(67,108,174) ",#436CAE,    
  2146 U           ,"rgb(54,82,148)  ",#365294,    
  2147 U           ,"rgb(66,79,132)  ",#424F84,    
  2148 U           ,"rgb(113,149,181)",#7195B5,    
  2149 U           ,"rgb(102,138,170)",#668AAA,    
  2150 U           ,"rgb(93,128,159) ",#5D809F,    
  2151 U           ,"rgb(83,117,160) ",#5375A0,    
  2152 U           ,"rgb(83,115,146) ",#537392,    
  2153 U           ,"rgb(78,108,136) ",#4E6C88,    
  2154 U           ,"rgb(70,96,136)  ",#466088,    
  2155 U           ,"rgb(163,186,208)",#A3BAD0,    
  2156 U           ,"rgb(145,169,196)",#91A9C4,    
  2157 U           ,"rgb(125,151,180)",#7D97B4,    
  2158 U           ,"rgb(112,139,168)",#708BA8,    
  2159 U           ,"rgb(103,130,159)",#67829F,    
  2160 U           ,"rgb(94,120,149) ",#5E7895,    
  2161 U           ,"rgb(81,106,135) ",#516A87,    
  2162 U           ,"rgb(157,165,179)",#9DA5B3,    
  2163 U           ,"rgb(143,161,178)",#8FA1B2,    
  2164 U           ,"rgb(134,151,169)",#8697A9,    
  2165 U           ,"rgb(118,135,154)",#76879A,    
  2166 U           ,"rgb(109,126,145)",#6D7E91,    
  2167 U           ,"rgb(102,119,137)",#667789,    
  2168 U           ,"rgb(88,105,117) ",#586975,    
  2169 U           ,"rgb(132,177,212)",#84B1D4,    
  2170 U           ,"rgb(101,150,192)",#6596C0,    
  2171 U           ,"rgb(80,150,220) ",#5096DC,    
  2172 U           ,"rgb(84,133,212) ",#5485D4,    
  2173 U           ,"rgb(66,130,208) ",#4282D0,    
  2174 U           ,"rgb(61,122,202) ",#3D7ACA,    
  2175 U           ,"rgb(41,115,195) ",#2973C3,    
  2176 U           ,"rgb(179,196,204)",#B3C4CC,    
  2177 U           ,"rgb(141,169,180)",#8DA9B4,    
  2178 U           ,"rgb(125,152,163)",#7D98A3,    
  2179 U           ,"rgb(112,138,150)",#708A96,    
  2180 U           ,"rgb(98,123,136) ",#627B88,    
  2181 U           ,"rgb(89,112,124) ",#59707C,    
  2182 U           ,"rgb(85,106,118) ",#556A76,    
  2183 U           ,"rgb(67,146,186) ",#4392BA,    
  2184 U           ,"rgb(54,137,213) ",#3689D5,    
  2185 U           ,"rgb(58,127,166) ",#3A7FA6,    
  2186 U           ,"rgb(37,96,141)  ",#25608D,    
  2187 U           ,"rgb(56,93,127)  ",#385D7F,    
  2188 U           ,"rgb(60,92,120)  ",#3C5C78,    
  2189 U           ,"rgb(68,88,104)  ",#445868,    
  2190 U           ,"rgb(84,178,233) ",#54B2E9,    
  2191 U           ,"rgb(66,164,228) ",#42A4E4,    
  2192 U           ,"rgb(21,151,221) ",#1597DD,    
  2193 U           ,"rgb(36,142,216) ",#248ED8,    
  2194 U           ,"rgb(4,140,214)  ",#048CD6,    
  2195 U           ,"rgb(47,126,206) ",#2F7ECE,    
  2196 U           ,"rgb(19,102,160) ",#1366A0,    
  2197 U           ,"rgb(106,212,235)",#6AD4EB,    
  2198 U           ,"rgb(63,201,230) ",#3FC9E6,    
  2199 U           ,"rgb(0,187,222)  ",#00BBDE,    
  2200 U           ,"rgb(69,169,199) ",#45A9C7,    
  2201 U           ,"rgb(0,175,215)  ",#00AFD7,    
  2202 U           ,"rgb(0,170,227)  ",#00AAE3,    
  2203 U           ,"rgb(37,141,173) ",#258DAD,    
  2204 U           ,"rgb(172,206,217)",#ACCED9,    
  2205 U           ,"rgb(137,177,197)",#89B1C5,    
  2206 U           ,"rgb(126,163,182)",#7EA3B6,    
  2207 U           ,"rgb(115,157,179)",#739DB3,    
  2208 U           ,"rgb(104,143,164)",#688FA4,    
  2209 U           ,"rgb(102,142,164)",#668EA4,    
  2210 U           ,"rgb(71,101,123) ",#47657B,    
  2211 U           ,"rgb(128,164,172)",#80A4AC,    
  2212 U           ,"rgb(105,141,151)",#698D97,    
  2213 U           ,"rgb(93,125,132) ",#5D7D84,    
  2214 U           ,"rgb(92,126,135) ",#5C7E87,    
  2215 U           ,"rgb(83,105,116) ",#536974,    
  2216 U           ,"rgb(81,98,106)  ",#51626A,    
  2217 U           ,"rgb(67,87,94)   ",#43575E,    
  2218 U           ,"rgb(121,177,190)",#79B1BE,    
  2219 U           ,"rgb(107,165,180)",#6BA5B4,    
  2220 U           ,"rgb(98,155,171) ",#629BAB,    
  2221 U           ,"rgb(86,145,161) ",#5691A1,    
  2222 U           ,"rgb(81,137,154) ",#51899A,    
  2223 U           ,"rgb(71,128,145) ",#478091,    
  2224 U           ,"rgb(61,117,134) ",#3D7586,    
  2225 U           ,"rgb(112,217,229)",#70D9E5,    
  2226 U           ,"rgb(66,205,221) ",#42CDDD,    
  2227 U           ,"rgb(98,192,203) ",#62C0CB,    
  2228 U           ,"rgb(0,168,189)  ",#00A8BD,    
  2229 U           ,"rgb(0,158,180)  ",#009EB4,    
  2230 U           ,"rgb(25,146,164) ",#1992A4,    
  2231 U           ,"rgb(0,133,151)  ",#008597,    
  2232 U           ,"rgb(120,176,181)",#78B0B5,    
  2233 U           ,"rgb(102,166,174)",#66A6AE,    
  2234 U           ,"rgb(96,156,162) ",#609CA2,    
  2235 U           ,"rgb(82,149,157) ",#52959D,    
  2236 U           ,"rgb(84,144,151) ",#549097,    
  2237 U           ,"rgb(80,139,145) ",#508B91,    
  2238 U           ,"rgb(53,117,126) ",#35757E,    
  2239 U           ,"rgb(0,209,182)  ",#00D1B6,    
  2240 U           ,"rgb(0,194,162)  ",#00C2A2,    
  2241 U           ,"rgb(105,161,148)",#69A194,    
  2242 U           ,"rgb(0,163,128)  ",#00A380,    
  2243 U           ,"rgb(65,150,131) ",#419683,    
  2244 U           ,"rgb(80,135,123) ",#50877B,    
  2245 U           ,"rgb(0,141,108)  ",#008D6C,    
  2246 U           ,"rgb(167,217,188)",#A7D9BC,    
  2247 U           ,"rgb(125,198,160)",#7DC6A0,    
  2248 U           ,"rgb(125,187,151)",#7DBB97,    
  2249 U           ,"rgb(109,172,136)",#6DAC88,    
  2250 U           ,"rgb(41,177,123) ",#29B17B,    
  2251 U           ,"rgb(11,170,120) ",#0BAA78,    
  2252 U           ,"rgb(0,170,99)   ",#00AA63,    
  2253 U           ,"rgb(195,241,207)",#C3F1CF,    
  2254 U           ,"rgb(174,228,181)",#AEE4B5,    
  2255 U           ,"rgb(137,215,155)",#89D79B,    
  2256 U           ,"rgb(97,198,128) ",#61C680,    
  2257 U           ,"rgb(55,173,104) ",#37AD68,    
  2258 U           ,"rgb(70,146,83)  ",#469253,    
  2259 U           ,"rgb(72,130,81)  ",#488251,    
  2260 U           ,"rgb(195,219,188)",#C3DBBC,    
  2261 U           ,"rgb(151,184,143)",#97B88F,    
  2262 U           ,"rgb(143,173,142)",#8FAD8E,    
  2263 U           ,"rgb(128,154,123)",#809A7B,    
  2264 U           ,"rgb(118,152,112)",#769870,    
  2265 U           ,"rgb(118,143,112)",#768F70,    
  2266 U           ,"rgb(91,120,85)  ",#5B7855,    
  2267 U           ,"rgb(157,232,159)",#9DE89F,    
  2268 U           ,"rgb(118,221,132)",#76DD84,    
  2269 U           ,"rgb(113,201,115)",#71C973,    
  2270 U           ,"rgb(68,202,103) ",#44CA67,    
  2271 U           ,"rgb(37,189,89)  ",#25BD59,    
  2272 U           ,"rgb(65,162,72)  ",#41A248,    
  2273 U           ,"rgb(80,125,79)  ",#507D4F,    
  2274 U           ,"rgb(213,225,181)",#D5E1B5,    
  2275 U           ,"rgb(199,226,153)",#C7E299,    
  2276 U           ,"rgb(140,168,104)",#8CA868,    
  2277 U           ,"rgb(103,154,71) ",#679A47,    
  2278 U           ,"rgb(102,140,74) ",#668C4A,    
  2279 U           ,"rgb(111,134,83) ",#6F8653,    
  2280 U           ,"rgb(100,123,76) ",#647B4C,    
  2281 U           ,"rgb(219,239,153)",#DBEF99,    
  2282 U           ,"rgb(200,239,151)",#C8EF97,    
  2283 U           ,"rgb(169,230,117)",#A9E675,    
  2284 U           ,"rgb(179,216,132)",#B3D884,    
  2285 U           ,"rgb(146,222,99) ",#92DE63,    
  2286 U           ,"rgb(131,211,70) ",#83D346,    
  2287 U           ,"rgb(100,200,71) ",#64C847,    
  2288 U           ,"rgb(203,232,130)",#CBE882,    
  2289 U           ,"rgb(201,221,132)",#C9DD84,    
  2290 U           ,"rgb(172,225,82) ",#ACE152,    
  2291 U           ,"rgb(167,218,54) ",#A7DA36,    
  2292 U           ,"rgb(140,201,71) ",#8CC947,    
  2293 U           ,"rgb(143,203,36) ",#8FCB24,    
  2294 U           ,"rgb(131,177,59) ",#83B13B,    
  2295 U           ,"rgb(230,242,140)",#E6F28C,    
  2296 U           ,"rgb(217,238,112)",#D9EE70,    
  2297 U           ,"rgb(193,229,78) ",#C1E54E,    
  2298 U           ,"rgb(176,221,101)",#B0DD65,    
  2299 U           ,"rgb(157,211,84) ",#9DD354,    
  2300 U           ,"rgb(173,199,99) ",#ADC763,    
  2301 U           ,"rgb(146,174,79) ",#92AE4F,    
  2302 U           ,"rgb(169,179,110)",#A9B36E,    
  2303 U           ,"rgb(158,179,108)",#9EB36C,    
  2304 U           ,"rgb(158,168,100)",#9EA864,    
  2305 U           ,"rgb(155,167,71) ",#9BA747,    
  2306 U           ,"rgb(130,141,80) ",#828D50,    
