  code   ,rgb             ,hex    ,name
  10300 C,"rgb(103,154,111)",#679A6F,    
  10301 C,"rgb(85,149,99)  ",#559563,    
  10302 C,"rgb(68,145,88)  ",#449158,    
  10303 C,"rgb(37,140,75)  ",#258C4B,    
  10304 C,"rgb(141,165,131)",#8DA583,    
  10305 C,"rgb(129,161,116)",#81A174,    
  10306 C,"rgb(115,157,102)",#739D66,    
  10307 C,"rgb(101,153,89) ",#659959,    
  10308 C,"rgb(86,149,77)  ",#56954D,    
  10309 C,"rgb(65,144,63)  ",#41903F,    
  10310 C,"rgb(150,160,148)",#96A094,    
  10311 C,"rgb(136,150,131)",#889683,    
  10312 C,"rgb(122,141,116)",#7A8D74,    
  10313 C,"rgb(109,131,103)",#6D8367,    
  10314 C,"rgb(96,121,90)  ",#60795A,    
  10315 C,"rgb(83,111,78)  ",#536F4E,    
  10316 C,"rgb(151,169,127)",#97A97F,    
  10317 C,"rgb(141,168,110)",#8DA86E,    
  10318 C,"rgb(131,167,95) ",#83A75F,    
  10319 C,"rgb(121,165,80) ",#79A550,    
  10320 C,"rgb(109,165,65) ",#6DA541,    
  10321 C,"rgb(95,164,48)  ",#5FA430,    
  10322 C,"rgb(163,171,118)",#A3AB76,    
  10323 C,"rgb(158,169,98) ",#9EA962,    
  10324 C,"rgb(155,170,83) ",#9BAA53,    
  10325 C,"rgb(149,168,65) ",#95A841,    
  10326 C,"rgb(144,168,46) ",#90A82E,    
  10327 C,"rgb(140,171,25) ",#8CAB19,    
  10328 C,"rgb(149,158,123)",#959E7B,    
  10329 C,"rgb(140,151,106)",#8C976A,    
  10330 C,"rgb(130,143,91) ",#828F5B,    
  10331 C,"rgb(120,135,77) ",#78874D,    
  10332 C,"rgb(110,128,64) ",#6E8040,    
  10333 C,"rgb(98,118,53)  ",#627635,    
  10334 C,"rgb(156,152,131)",#9C9883,    
  10335 C,"rgb(149,144,115)",#959073,    
  10336 C,"rgb(141,135,101)",#8D8765,    
  10337 C,"rgb(132,125,86) ",#847D56,    
  10338 C,"rgb(122,116,72) ",#7A7448,    
  10339 C,"rgb(112,106,58) ",#706A3A,    
  10340 C,"rgb(161,150,126)",#A1967E,    
  10341 C,"rgb(155,141,110)",#9B8D6E,    
  10342 C,"rgb(147,132,94) ",#93845E,    
  10343 C,"rgb(140,122,79) ",#8C7A4F,    
  10344 C,"rgb(131,113,65) ",#837141,    
  10345 C,"rgb(121,103,52) ",#796734,    
  10346 C,"rgb(165,149,125)",#A5957D,    
  10347 C,"rgb(161,139,107)",#A18B6B,    
  10348 C,"rgb(156,131,93) ",#9C835D,    
  10349 C,"rgb(150,123,80) ",#967B50,    
  10350 C,"rgb(142,113,67) ",#8E7143,    
  10351 C,"rgb(136,105,53) ",#886935,    
  10352 C,"rgb(170,159,142)",#AA9F8E,    
  10353 C,"rgb(168,147,121)",#A89379,    
  10354 C,"rgb(164,138,102)",#A48A66,    
  10355 C,"rgb(158,127,86) ",#9E7F56,    
  10356 C,"rgb(153,119,71) ",#997747,    
  10357 C,"rgb(146,109,57) ",#926D39,    
  10358 C,"rgb(162,144,122)",#A2907A,    
  10359 C,"rgb(157,134,105)",#9D8669,    
  10360 C,"rgb(151,123,89) ",#977B59,    
  10361 C,"rgb(143,112,75) ",#8F704B,    
  10362 C,"rgb(134,101,61) ",#86653D,    
  10363 C,"rgb(125,90,50)  ",#7D5A32,    
  10364 C,"rgb(170,152,135)",#AA9887,    
  10365 C,"rgb(167,138,112)",#A78A70,    
  10366 C,"rgb(162,124,92) ",#A27C5C,    
  10367 C,"rgb(155,112,77) ",#9B704D,    
  10368 C,"rgb(148,100,62) ",#94643E,    
  10369 C,"rgb(140,89,50)  ",#8C5932,    
  10370 C,"rgb(161,152,143)",#A1988F,    
  10371 C,"rgb(152,137,123)",#98897B,    
  10372 C,"rgb(144,124,107)",#907C6B,    
  10373 C,"rgb(134,111,91) ",#866F5B,    
  10374 C,"rgb(122,97,77)  ",#7A614D,    
  10375 C,"rgb(112,86,65)  ",#705641,    
  10376 C,"rgb(150,138,131)",#968A83,    
  10377 C,"rgb(140,125,115)",#8C7D73,    
  10378 C,"rgb(129,111,100)",#816F64,    
  10379 C,"rgb(120,100,88) ",#786458,    
  10380 C,"rgb(109,88,75)  ",#6D584B,    
  10381 C,"rgb(96,75,62)   ",#604B3E,    
  10382 C,"rgb(149,144,146)",#959092,    
  10383 C,"rgb(132,125,128)",#847D80,    
  10384 C,"rgb(118,109,111)",#766D6F,    
  10385 C,"rgb(103,94,96)  ",#675E60,    
  10386 C,"rgb(90,80,82)   ",#5A5052,    
  10387 C,"rgb(77,67,69)   ",#4D4345,    
  10388 C,"rgb(140,144,147)",#8C9093,    
  10389 C,"rgb(123,128,133)",#7B8085,    
  10390 C,"rgb(107,113,117)",#6B7175,    
  10391 C,"rgb(91,97,102)  ",#5B6166,    
  10392 C,"rgb(78,84,88)   ",#4E5458,    
  10393 C,"rgb(65,71,75)   ",#41474B,    
  10394 C,"rgb(126,123,121)",#7E7B79,    
  10395 C,"rgb(110,108,105)",#6E6C69,    
  10396 C,"rgb(95,92,88)   ",#5F5C58,    
  10397 C,"rgb(80,77,74)   ",#504D4A,    
  10398 C,"rgb(67,64,61)   ",#43403D,    
  10399 C,"rgb(54,52,50)   ",#363432,    
